,Quarter,1. open,2. high,3. low,4. close,5. volume
0,2021Q3,16.0,17.33,9.9,9.95,296126.0
1,2021Q4,46.4706734375,50.2688578125,42.29004375,45.2400734375,16225161.390625
2,2022Q1,75.08991774193548,78.84549677419355,71.61832903225806,75.24967741935482,5995322.080645162
3,2022Q2,41.854354838709675,43.78410967741935,40.17328548387097,41.77225806451613,2096597.064516129
4,2022Q3,26.2821875,27.235653125,25.5680765625,26.368984375,1168416.765625
5,2022Q4,19.42111111111111,20.396050793650794,18.688050793650792,19.534920634920635,2380937.4444444445
6,2023Q1,14.84725806451613,15.17713870967742,14.48151612903226,14.84491935483871,492600.9032258064
7,2023Q2,13.115822580645162,13.306767741935483,12.953632258064514,13.106612903225807,249410.46774193548
8,2023Q3,15.523174603174605,16.058426984126985,15.17429365079365,15.573333333333334,1010967.0793650794
9,2023Q4,16.345714285714287,16.640422222222224,16.091126984126984,16.318571428571428,196308.14285714287
10,2024Q1,32.745625,35.56868125,30.859315625,33.4759375,5104220.8125
