,Quarter,1. open,2. high,3. low,4. close,5. volume
0,1999Q4,61.05744186046511,62.14395348837209,60.22674418604651,61.156046511627906,5978525.5813953485
1,2000Q1,56.42777777777778,57.45936507936508,54.841746031746034,56.20460317460317,9485300.0
2,2000Q2,56.37619047619047,57.69333333333333,55.24793650793651,56.56285714285714,6514603.174603174
3,2000Q3,53.77777777777778,54.59222222222222,52.782222222222224,53.61539682539682,7154311.111111111
4,2000Q4,48.327777777777776,49.481904761904765,47.342063492063495,48.47730158730159,9309547.61904762
5,2001Q1,51.697741935483876,52.618870967741934,50.61435483870968,51.64,7843929.0322580645
6,2001Q2,51.14222222222222,51.779206349206355,50.476507936507936,51.105714285714285,6645780.952380952
7,2001Q3,50.88067796610169,51.51338983050847,50.004067796610165,50.82728813559322,8132374.576271187
8,2001Q4,54.25390625,54.82421875,53.55484375,54.3,7525050.0
9,2002Q1,60.007666666666665,60.46633333333333,59.38316666666666,59.96366666666667,7564396.666666667
10,2002Q2,57.07484375,57.740625,56.15515625,56.8875,8533834.375
11,2002Q3,51.675625,52.52328125,50.61828125,51.6225,10348564.0625
12,2002Q4,53.24421875,54.0184375,52.48171875,53.2828125,9792215.625
13,2003Q1,49.38180327868852,50.02475409836066,48.808196721311475,49.37721311475409,8230270.491803279
14,2003Q2,54.35365079365079,54.94815873015873,53.816904761904766,54.38793650793651,8365684.126984127
15,2003Q3,57.23796875,57.74625,56.7978515625,57.28984375,7339989.0625
16,2003Q4,56.0359375,56.413203125,55.547671875,55.95984375,9446732.8125
17,2004Q1,56.803064516129034,57.311151612903224,56.37766129032258,56.862096774193546,10474520.967741935
18,2004Q2,56.226290322580645,56.77661290322581,55.704193548387096,56.17693548387096,9888751.612903226
19,2004Q3,52.92125,53.35375,52.52040625,52.94,9420400.0
20,2004Q4,53.7190625,54.163906250000004,53.3884375,53.7603125,10246100.0
21,2005Q1,52.59754098360656,52.88213114754098,52.26704918032787,52.478032786885244,12119611.475409836
22,2005Q2,48.0953125,48.445390625,47.7400625,48.07109375,12982242.1875
23,2005Q3,47.25734375,47.53953125,46.8843125,47.1753125,14200443.75
24,2005Q4,47.40920634920635,47.756453968253965,47.003860317460315,47.38095238095238,13261623.80952381
25,2006Q1,46.052258064516124,46.39186935483871,45.70665322580645,46.05532419354839,13336245.161290323
26,2006Q2,47.198412698412696,47.5657126984127,46.87632063492064,47.19079365079365,11822992.063492063
27,2006Q3,45.633968253968256,46.00921587301587,45.21349206349206,45.63619047619048,12252203.174603175
28,2006Q4,47.59920634920635,47.99825238095238,47.263015873015874,47.621269841269836,16119055.555555556
29,2007Q1,47.85180327868853,48.21770491803279,47.50606557377049,47.85655737704918,14849034.426229509
30,2007Q2,48.219682539682545,48.62714285714286,47.93666666666666,48.26888888888889,16030304.761904761
31,2007Q3,45.46793650793651,45.84984126984127,45.04298253968254,45.39888888888889,20364044.444444444
32,2007Q4,46.199765625,46.70171875,45.734071875,46.22234375,18342109.375
33,2008Q1,49.508770491803276,50.167027868852465,48.986265573770496,49.6256737704918,25400506.557377048
34,2008Q2,56.899765625,57.464687500000004,56.429453125,56.92828125,19930803.125
35,2008Q3,58.74625,59.624375,57.99890625,58.8496875,22680795.3125
36,2008Q4,54.62171875,55.76453125,53.223159375,54.53765625,27071420.3125
37,2009Q1,49.904016393442625,50.594098360655735,49.196391803278686,49.90081967213114,25784850.81967213
38,2009Q2,50.04666666666667,50.560990476190476,49.467619047619046,49.973174603174606,19766182.53968254
39,2009Q3,49.98125,50.279046875,49.6227734375,49.9421875,17015534.375
40,2009Q4,52.333828125000004,52.644984375,51.99631875,52.3509375,14761075.0
41,2010Q1,54.079011475409835,54.41687540983607,53.75254426229508,54.101639344262296,13784604.918032788
42,2010Q2,52.56650793650794,52.92309523809524,52.135466666666666,52.46420634920635,16793993.65079365
43,2010Q3,51.2446875,51.6413671875,50.9402359375,51.32234375,12018498.4375
44,2010Q4,54.16203125,54.455546875,53.8695375,54.163906250000004,10881712.5
