,Quarter,1. open,2. high,3. low,4. close,5. volume
0,2010Q3,51.8486875,52.0909375,51.5645,51.857,60662.5
1,2010Q4,55.131878125,55.3354328125,54.878409375,55.161131250000004,115334.375
2,2011Q1,59.62967741935484,59.88989193548387,59.330604838709675,59.655040322580646,355758.06451612903
3,2011Q2,60.40746031746032,60.65642380952381,60.09045238095238,60.383296825396826,231926.9841269841
4,2011Q3,56.19609375,56.7168015625,55.556871875,56.1242703125,530371.875
5,2011Q4,56.153866666666666,56.59254603174603,55.68124761904762,56.15222222222222,677571.4285714285
6,2012Q1,61.69967741935484,61.93007258064516,61.44981612903226,61.774258064516125,633425.8064516129
7,2012Q2,61.87698412698413,62.19887142857143,61.504630158730166,61.85174603174603,876895.2380952381
8,2012Q3,64.18619047619048,64.45480634920635,63.91968412698412,64.22936507936508,786558.7301587302
9,2012Q4,65.08725806451612,65.3649193548387,64.73145161290323,65.04193548387097,933583.8709677419
10,2013Q1,69.29083333333332,69.53743666666666,69.04767166666667,69.35308333333334,1681880.0
11,2013Q2,73.76109375,74.11823125,73.3697953125,73.755625,1841337.5
12,2013Q3,76.7710921875,77.040746875,76.483971875,76.775390625,1719784.375
13,2013Q4,141.32125,141.8410015625,140.8413828125,141.45609375,1816951.5625
14,2014Q1,168.23213114754097,168.90758852459015,167.42085737704917,168.16770491803277,1285593.4426229508
15,2014Q2,174.1833333333333,174.7367984126984,173.49068095238096,174.2474603174603,1070674.603174603
16,2014Q3,181.28015625,181.8465875,180.5886828125,181.26234375,934839.203125
17,2014Q4,184.282421875,185.1974578125,183.391084375,184.3310921875,1935838.765625
18,2015Q1,189.23885245901639,190.15166393442624,188.2019295081967,189.27180491803279,1934316.6229508198
19,2015Q2,192.80412698412698,193.49104126984128,192.01406349206349,192.73888888888888,1405055.873015873
20,2015Q3,186.22046875,187.1843078125,184.81635,185.970625,2629455.015625
21,2015Q4,188.15265625,189.1163109375,187.177853125,188.2821875,2176385.5
22,2016Q1,178.7933606557377,179.95554918032786,177.49264426229507,178.95409836065576,3070663.295081967
23,2016Q2,190.16609375,191.0423078125,189.4254234375,190.34921875,2224610.703125
24,2016Q3,198.26796875,198.884940625,197.540509375,198.32093749999999,2044792.75
25,2016Q4,200.70285714285714,201.34395238095237,199.96600793650794,200.67174603174604,2205321.0476190476
26,2017Q1,213.22274193548387,213.85563548387097,212.63315967741934,213.3884306451613,2264163.3387096776
27,2017Q2,220.1370634920635,220.66428253968255,219.43944444444443,220.1,1958051.6666666667
28,2017Q3,226.4531746031746,226.95837777777777,225.87949206349205,226.49380952380955,1725515.111111111
29,2017Q4,238.94968253968253,239.45829523809525,238.37400634920635,238.99968253968254,1913270.5238095238
30,2018Q1,251.13967213114753,252.73868852459015,249.27442622950818,250.9077049180328,3542507.5573770492
31,2018Q2,248.25578125,249.37875,246.91593749999998,248.23390625,2436952.03125
32,2018Q3,261.455873015873,262.3342857142857,260.7787301587302,261.68380952380954,2283833.888888889
33,2018Q4,248.43396825396826,250.16104603174603,245.62090793650793,247.7115873015873,4461885.380952381
34,2019Q1,249.3534426229508,250.65803278688523,248.27182622950818,249.78606557377051,3309462.7377049183
35,2019Q2,264.4425396825397,265.51698412698414,263.36539682539683,264.5611111111111,2577204.8571428573
36,2019Q3,271.55234375,272.585625,269.98875,271.4259375,2783211.09375
37,2019Q4,282.7628125,283.640625,281.880625,282.86828125,2393950.359375
38,2020Q1,279.96016129032256,283.24709677419355,276.8124193548387,280.18129032258065,7208447.870967742
39,2020Q2,269.22,271.5377777777778,266.50968253968256,269.1638095238095,5386275.53968254
40,2020Q3,304.62258125,306.3997,302.4370484375,304.64171875,3285489.90625
41,2020Q4,326.1143234375,327.8127359375,324.1226140625,326.00203125,3008718.203125
42,2021Q1,354.58147540983606,356.64238360655736,352.27886885245897,354.61540983606557,4070556.4098360655
43,2021Q2,383.66759047619047,385.05489047619045,382.1989650793651,383.85809523809525,3745170.111111111
44,2021Q3,405.670871875,407.1213484375,403.9609375,405.7078125,4252702.78125
45,2021Q4,421.871659375,424.007775,419.7812,422.124375,5251170.234375
46,2022Q1,409.53588709677416,412.9441806451613,405.4172258064516,409.3803225806452,8454562.564516129
47,2022Q2,377.36290322580646,380.661314516129,373.02179677419355,376.72258064516126,5976826.483870967
48,2022Q3,365.051575,367.9542765625,362.1852609375,365.23984375,4440956.453125
49,2022Q4,353.11395238095236,356.17310634920636,350.04387936507936,353.26984126984127,4320599.968253968
50,2023Q1,366.16305967741937,369.0265483870968,363.8022193548387,366.73387096774195,3970521.7419354836
51,2023Q2,385.36272580645164,387.2255806451613,383.7228193548387,385.78935483870964,3561810.2258064514
52,2023Q3,409.2196349206349,410.8259984126984,407.27487936507936,408.89492063492065,3938936.634920635
53,2023Q4,408.9838095238095,410.98348571428573,407.2289682539682,409.3966666666667,4771475.238095238
54,2024Q1,457.2445081967213,459.0407213114754,455.5857180327869,457.6788524590164,5292695.967213115
55,2024Q2,481.30603174603175,483.1872634920635,478.911653968254,481.2031746031746,5052987.73015873
56,2024Q3,502.4696551724138,505.5649344827586,499.4277793103448,502.03241379310344,5255095.793103448
