,Quarter,1. open,2. high,3. low,4. close,5. volume
0,2017Q1,22.361363636363635,23.062727272727273,21.547727272727272,22.163181818181815,47191232.22727273
1,2017Q2,20.18888888888889,20.529349206349206,19.81042857142857,20.163809523809523,18220722.936507937
2,2017Q3,14.488571428571428,14.785825396825397,14.178476190476191,14.471587301587302,28467834.603174604
3,2017Q4,14.545714285714286,14.88902857142857,14.25888253968254,14.576825396825397,22749817.873015873
4,2018Q1,16.192131147540984,16.615588524590162,15.828618032786885,16.227868852459014,28045585.147540983
5,2018Q2,12.920390625,13.1933921875,12.648203125,12.8971875,28247119.34375
6,2018Q3,11.65,11.84279365079365,11.419920634920636,11.614285714285716,21189523.57142857
7,2018Q4,6.526190476190476,6.693263492063491,6.327961904761905,6.504444444444444,21209726.38095238
8,2019Q1,8.433773770491802,8.658604918032786,8.270757377049181,8.501967213114755,27173876.24590164
9,2019Q2,12.19555238095238,12.465553968253968,11.95434761904762,12.228888888888887,27237543.38095238
10,2019Q3,16.029218750000002,16.3300859375,15.6786953125,16.013125,29302901.921875
11,2019Q4,14.73953125,15.006718750000001,14.4610078125,14.7175,24619505.078125
12,2020Q1,15.344193548387098,15.710948387096774,14.96076129032258,15.349032258064517,30736205.14516129
13,2020Q2,17.655079365079366,18.127826984126987,17.270923809523808,17.782857142857143,30741784.57142857
14,2020Q3,23.24078125,23.7325359375,22.7542015625,23.260625,24332639.640625
15,2020Q4,41.4312453125,42.5297609375,40.4808015625,41.54140625,34304294.171875
16,2021Q1,57.630224590163934,59.30242459016394,55.44975573770492,57.46852459016393,22464983.852459017
17,2021Q2,59.864999999999995,61.238463492063495,58.48923174603175,60.02142857142857,20824337.301587302
18,2021Q3,72.240234375,73.8560171875,70.7050375,72.24890625,17273883.203125
19,2021Q4,56.51609375,57.6587046875,55.056990625,56.27625,21766152.5625
20,2022Q1,36.269675806451616,37.4910129032258,34.98275967741935,36.16580645161291,35871070.161290325
21,2022Q2,22.983225806451614,23.72951612903226,22.08411129032258,22.805,43782634.38709678
22,2022Q3,11.5914078125,11.974021875,11.2992796875,11.63625,53706479.765625
23,2022Q4,9.831428571428571,10.166395238095237,9.549647619047619,9.864603174603175,42853905.34920635
24,2023Q1,10.460806451612903,10.784254838709677,10.215262903225808,10.506290322580645,33273093.387096774
25,2023Q2,10.008064516129032,10.239175806451613,9.832204838709677,10.046774193548387,26095585.19354839
26,2023Q3,10.45373015873016,10.649063492063492,10.26684126984127,10.450000000000001,25251461.523809522
27,2023Q4,12.166904761904762,12.472577777777778,12.001038095238094,12.260793650793651,25968075.984126985
28,2024Q1,15.38109375,15.688490625,15.024340625,15.34875,35403730.8125
