,Quarter,1. open,2. high,3. low,4. close,5. volume
0,1999Q4,36.48348837209302,37.86511627906977,35.35767441860465,36.86674418604651,912572.0930232558
1,2000Q1,62.97015873015873,66.97253968253969,59.529206349206355,63.068730158730155,1046774.6031746032
2,2000Q2,102.2952380952381,108.18269841269841,97.2147619047619,102.7947619047619,1039328.5714285715
3,2000Q3,69.05603174603173,71.85555555555555,66.88698412698413,69.5015873015873,1271704.761904762
4,2000Q4,56.78777777777778,59.602063492063486,53.429206349206346,56.14984126984127,2114434.9206349207
5,2001Q1,50.769354838709674,53.92338709677419,48.60193548387097,51.667419354838714,3448517.7419354836
6,2001Q2,83.81079365079366,87.05857142857143,81.2584126984127,84.21031746031746,5244793.650793651
7,2001Q3,73.2993220338983,75.10593220338983,70.9528813559322,73.09,5557604.237288136
8,2001Q4,50.5675,52.09265625,48.9725,50.77890625,9474015.625
9,2002Q1,59.242666666666665,60.30683333333333,57.2515,58.66833333333333,11368635.0
10,2002Q2,34.08125,35.023593749999996,32.67328125,33.67,11554479.6875
11,2002Q3,12.68421875,13.219921875,12.1303125,12.59034375,9680907.8125
12,2002Q4,12.3421875,12.827625,11.90546875,12.314078125,9695109.375
13,2003Q1,12.076081967213113,12.399672131147542,11.746868852459016,12.058032786885246,8575962.295081967
14,2003Q2,19.327142857142857,19.837619047619047,18.84011111111111,19.36030158730159,9663507.936507937
15,2003Q3,19.737390625,20.190828125,19.232546875,19.676421875,8494398.4375
16,2003Q4,19.44534375,19.841140625,19.114515625,19.463265625000002,5715762.5
17,2004Q1,23.153112903225807,23.61741935483871,22.771303225806452,23.181887096774194,5034493.548387097
18,2004Q2,22.42290322580645,22.76306451612903,21.91532258064516,22.241290322580646,4324975.806451613
19,2004Q3,14.050609375,14.3619640625,13.689984375,14.00125,6508034.375
20,2004Q4,18.3976828125,18.77340625,18.07125,18.373578125,6820985.9375
21,2005Q1,24.690327868852457,25.14392131147541,24.204262295081968,24.6362131147541,6299354.098360656
22,2005Q2,24.95953125,25.35671875,24.50678125,24.95734375,5233660.9375
23,2005Q3,29.4816921875,29.919765625,29.0919515625,29.5771875,5085362.5
24,2005Q4,34.911746031746034,35.41620634920635,34.345080952380954,34.91190476190476,3988809.523809524
25,2006Q1,46.288548387096775,47.133564516129034,45.58237258064516,46.510485483870966,4995688.70967742
26,2006Q2,27.731190476190477,28.244285714285716,27.074761904761907,27.636206349206347,9955205.412698412
27,2006Q3,24.731612698412697,25.360315873015875,24.243825396825397,24.865873015873014,10542213.968253968
28,2006Q4,34.55836507936508,35.23920634920635,34.00839841269842,34.67142857142857,9797076.365079366
29,2007Q1,31.897786885245903,32.40163934426229,31.26360655737705,31.740352459016393,12366531.31147541
30,2007Q2,34.55936507936509,35.146679365079365,34.110634920634915,34.68156984126984,10741152.53968254
31,2007Q3,43.48753968253968,44.36183809523809,42.71531746031746,43.564344444444444,10306714.412698412
32,2007Q4,34.86240625,35.4625015625,33.9361890625,34.6922765625,11838696.875
33,2008Q1,23.40555737704918,24.058359016393442,22.6556,23.29754098360656,18468157.37704918
34,2008Q2,21.307109375,21.70015625,20.816253125,21.241875,21164771.875
35,2008Q3,11.864140625000001,12.185153125,11.5407828125,11.8434375,23878848.4375
36,2008Q4,7.783828125,8.11893125,7.40731875,7.74546875,17314621.875
37,2009Q1,8.584090163934427,8.952726229508198,8.331909836065574,8.639049180327868,22032375.409836065
38,2009Q2,10.802777777777779,11.090619047619047,10.508525396825396,10.824603174603176,21314426.984126985
39,2009Q3,13.42890625,13.6910921875,13.1847203125,13.46778125,16132034.375
40,2009Q4,14.31778125,14.55984375,14.0701953125,14.30484375,17479918.75
41,2010Q1,17.156475409836066,17.424132786885245,16.830909836065576,17.141967213114757,15371980.327868853
42,2010Q2,14.110555555555557,14.322857142857144,13.755614285714286,14.02015873015873,20466385.714285713
43,2010Q3,10.1840625,10.3968328125,9.995234375,10.1999046875,21946323.4375
44,2010Q4,13.0304734375,13.24421875,12.8632765625,13.065093749999999,16229148.4375
45,2011Q1,21.315464516129033,21.87258064516129,20.748709677419356,21.319282258064515,34016220.96774194
46,2011Q2,18.008568253968253,18.284065079365078,17.63016031746032,17.9571746031746,19221576.19047619
47,2011Q3,13.96528125,14.260103125,13.606015625,13.894234375,22346992.1875
48,2011Q4,14.484047619047619,14.773692063492064,14.176668253968254,14.49611111111111,16174498.412698412
49,2012Q1,14.985211290322582,15.206185483870968,14.774067741935484,15.000725806451612,14112987.096774194
50,2012Q2,13.060315873015872,13.245990476190476,12.830333333333334,13.003333333333334,12877104.761904761
51,2012Q3,13.66126984126984,13.857033333333334,13.456715873015874,13.653428571428572,10780334.92063492
52,2012Q4,12.403064516129032,12.564917741935483,12.222759677419354,12.376904838709677,10547872.58064516
53,2013Q1,12.480748333333334,12.617018333333334,12.345436666666666,12.483625,10707083.333333334
54,2013Q2,13.79328125,13.9677515625,13.6333984375,13.808515625,10536454.6875
55,2013Q3,14.831093749999999,14.9976796875,14.7319984375,14.868796875,6920413.8125
56,2013Q4,15.49078125,15.6280765625,15.341078125,15.487578125,7253931.25
57,2014Q1,17.08622950819672,17.29942786885246,16.911304918032787,17.1122131147541,8344921.31147541
