,Quarter,1. open,2. high,3. low,4. close,5. volume
0,1999Q4,35.22279069767442,35.78674418604651,34.8246511627907,35.36674418604651,354604.6511627907
1,2000Q1,34.190317460317466,34.79,33.48746031746032,34.112857142857145,333390.4761904762
2,2000Q2,38.07396825396825,38.71206349206349,37.645714285714284,38.22047619047619,311055.55555555556
3,2000Q3,37.28063492063492,37.71380952380952,36.837936507936504,37.30396825396826,260606.3492063492
4,2000Q4,39.43714285714286,40.11333333333333,38.96634920634921,39.546190476190475,366288.8888888889
5,2001Q1,41.777419354838706,42.335967741935484,41.127741935483876,41.776774193548384,353220.96774193546
6,2001Q2,40.3431746031746,40.74301587301587,39.80269841269841,40.29079365079365,336682.5396825397
7,2001Q3,39.10830508474576,39.49898305084746,38.603050847457624,39.084915254237295,368347.4576271186
8,2001Q4,36.88015625,37.2975,36.40515625,36.9159375,447157.8125
9,2002Q1,43.626,44.0225,43.19316666666667,43.691833333333335,477250.0
10,2002Q2,45.385625,45.8065625,44.9703125,45.37015625,365073.4375
11,2002Q3,43.8125,44.55046875,43.05375,43.813125,656676.5625
12,2002Q4,47.6328125,48.26734375,47.05609375,47.7125,563081.25
13,2003Q1,49.06196721311475,49.52622950819672,48.55213114754098,49.07475409836066,517473.7704918033
14,2003Q2,44.878253968253965,45.28465079365079,44.488301587301585,44.90888888888889,834975.3968253968
15,2003Q3,25.498125,25.710078125,25.24359375,25.48921875,990773.4375
16,2003Q4,26.7778125,27.01109375,26.5378125,26.80859375,767223.4375
17,2004Q1,27.280483870967743,27.55532258064516,27.014983870967743,27.30306451612903,910040.3225806452
18,2004Q2,29.598064516129032,29.87467741935484,29.38290322580645,29.67548387096774,767488.7096774194
19,2004Q3,30.57546875,30.800625,30.318125,30.59671875,655371.875
20,2004Q4,34.0271875,34.3390625,33.76609375,34.07421875,695739.0625
21,2005Q1,32.964590163934425,33.204918032786885,32.71639344262295,32.93704918032787,959672.131147541
22,2005Q2,32.5953125,32.82609375,32.286021875,32.59875,657046.875
23,2005Q3,32.54046875,32.7846875,32.283359375,32.50875,705157.8125
24,2005Q4,33.4915873015873,33.76190476190476,33.23388888888889,33.52079365079365,757303.1746031746
25,2006Q1,36.44064516129033,36.781129032258065,36.18193548387097,36.50629032258065,745188.7096774194
26,2006Q2,38.30873015873016,38.634546031746034,37.96890476190477,38.330158730158736,714404.7619047619
27,2006Q3,42.48729206349206,42.91090793650794,42.11807936507936,42.537301587301585,890144.4444444445
28,2006Q4,44.985238095238095,45.287934920634925,44.72333809523809,45.03619047619048,642390.4761904762
29,2007Q1,43.48901639344262,43.81262295081967,43.09808196721312,43.46524590163935,917747.5409836066
30,2007Q2,43.34396825396826,43.66190476190476,43.01276190476191,43.263174603174605,1080403.1746031747
31,2007Q3,42.67603174603175,43.15730158730158,42.29328571428571,42.745396825396824,1322052.380952381
32,2007Q4,47.8978125,48.39484375,47.3885640625,47.93953125,1011453.125
33,2008Q1,47.03377049180328,47.62360655737705,46.3027868852459,46.944426229508196,1570154.0983606558
34,2008Q2,45.29984375,45.730625,44.785312499999996,45.27359375,1161939.0625
35,2008Q3,45.48890625,46.133984375,44.91018125,45.590625,1618528.125
36,2008Q4,37.0796875,38.14171875,35.9151640625,36.97984375,3383385.9375
37,2009Q1,33.44409836065574,33.9805737704918,32.830655737704916,33.45852459016393,2737454.098360656
38,2009Q2,37.51707142857143,37.958152380952384,37.10628571428571,37.57333333333333,1942012.6984126985
39,2009Q3,41.85953125,42.30765625,41.489140625,41.99296875,2083973.4375
40,2009Q4,45.4546875,45.7811484375,45.066290625,45.3890625,1168309.375
41,2010Q1,43.75344262295082,44.13670655737705,43.39665573770492,43.78180327868853,1870619.6721311475
42,2010Q2,46.59134920634921,47.02111111111111,46.189904761904764,46.635714285714286,2400947.619047619
43,2010Q3,48.41796875,48.8206265625,48.088626562500004,48.55953125,1606293.75
44,2010Q4,49.78125,50.1081421875,49.3872046875,49.74875,1540667.1875
45,2011Q1,49.215806451612906,49.615,48.80667741935484,49.23967741935484,1672354.8387096773
46,2011Q2,52.84126984126984,53.258990476190476,52.47896984126984,52.9331746031746,1401904.761904762
47,2011Q3,50.9673421875,51.5046859375,50.240575,50.88265625,4037956.25
48,2011Q4,54.20468253968254,54.77252857142857,53.69844444444444,54.287301587301585,3054771.4285714286
49,2012Q1,60.387256451612906,60.78414032258065,60.05461290322581,60.48774193548387,1760832.2580645161
50,2012Q2,63.96476190476191,64.51659365079365,63.53193492063492,64.09269841269841,1533223.5873015872
51,2012Q3,65.67998095238096,66.0910634920635,65.15339365079366,65.67460317460318,1410803.1746031747
52,2012Q4,69.47516129032257,70.01399838709678,68.9802064516129,69.58064516129032,1294232.2580645161
53,2013Q1,75.42383333333333,75.98619166666667,74.96079166666667,75.56033333333333,1050826.6666666667
54,2013Q2,84.37015625,84.972125,83.8000953125,84.4175,1171085.9375
55,2013Q3,92.87421875,93.528090625,92.3376203125,93.029375,923070.3125
56,2013Q4,103.91140625,104.602571875,103.169490625,103.95171875,931907.8125
57,2014Q1,104.67754098360656,105.5086737704918,103.9661344262295,104.74983606557376,1167447.5409836066
58,2014Q2,107.1688888888889,107.78339682539684,106.44038888888889,107.1668253968254,867323.8095238095
59,2014Q3,112.5315625,113.0989828125,112.00029375,112.57875,752768.890625
60,2014Q4,109.57359375,110.438965625,108.539115625,109.39296875,1445208.75
61,2015Q1,109.35704918032786,110.27672131147541,108.54398688524591,109.57803278688525,1583435.262295082
62,2015Q2,114.96730158730158,115.64570634920635,114.27724126984127,114.98523809523809,1084687.9682539683
63,2015Q3,111.9546875,112.87725,110.96899375,111.898125,1238279.90625
64,2015Q4,117.40718749999999,118.47735625,116.5370484375,117.61578125,1271001.015625
65,2016Q1,106.16245901639344,107.35611967213114,104.95933934426229,106.24229508196721,1618698.7540983607
66,2016Q2,116.44109375,117.2212859375,115.6899609375,116.57546875,1142008.71875
67,2016Q3,120.71796875,121.3312171875,120.0156609375,120.7190625,837203.109375
68,2016Q4,117.13285714285715,117.7777,116.40535714285714,117.04873015873015,905849.1428571428
69,2017Q1,122.01612903225806,122.79727419354838,121.46716774193548,122.25935483870968,957554.6612903225
70,2017Q2,129.08619047619047,129.76444444444445,128.62201587301587,129.1942857142857,958525.0158730159
71,2017Q3,131.62174603174603,132.13169523809523,130.85825555555556,131.4920634920635,822585.0158730159
72,2017Q4,133.07396825396825,133.7617380952381,132.35904285714284,133.0390476190476,1022254.9047619047
73,2018Q1,134.4577049180328,135.57934426229508,133.40622950819673,134.47409836065574,1381334.262295082
74,2018Q2,144.07984375,145.26265625,143.0652125,144.24453125,1264865.34375
75,2018Q3,148.074126984127,148.955873015873,147.38396825396825,148.26984126984127,901118.9682539683
76,2018Q4,152.8322222222222,154.3836507936508,151.04206349206348,152.7115873015873,1268162.6984126985
77,2019Q1,162.16918032786884,163.37868852459016,161.120637704918,162.41868852459015,1045744.655737705
78,2019Q2,185.56539682539685,187.04460317460317,184.21365079365077,185.93095238095236,1163276.2857142857
79,2019Q3,200.72875,202.13609375,198.6840625,200.43359375,1031865.296875
80,2019Q4,190.13921875,191.43078125,188.578125,189.81859375,1039398.890625
81,2020Q1,187.81483870967742,190.90532258064516,184.63806451612902,187.91354838709677,1629177.064516129
82,2020Q2,193.70095238095237,196.4679365079365,190.65714285714284,193.61920634920637,4260307.111111111
83,2020Q3,199.96515625,202.0660375,197.8778125,199.83125,1160703.96875
84,2020Q4,209.3646875,211.8532796875,207.0684484375,208.9190625,1009952.890625
85,2021Q1,213.14196721311475,215.39075081967215,210.40246393442624,212.76803278688524,1013558.4590163934
86,2021Q2,217.66968253968255,219.14825238095239,215.87135396825397,217.33809523809524,1062300.9047619049
87,2021Q3,219.10984375,220.631875,217.478265625,219.16734375000001,907889.03125
88,2021Q4,225.87171875,227.859584375,224.0091328125,226.02390625,943087.9375
89,2022Q1,188.50846774193548,190.51858064516128,185.69023387096775,187.84145161290323,1673317.7096774194
90,2022Q2,166.055,168.2204241935484,163.59504032258064,165.84080645161288,1257228.8548387096
91,2022Q3,162.3490625,164.03531093750001,160.2186703125,162.22578125,1093573.609375
92,2022Q4,146.9663492063492,148.8566650793651,145.06552698412696,146.9190476190476,1448502.857142857
93,2023Q1,155.49290322580643,157.32000806451614,153.90556451612903,155.84080645161288,1176564.8064516129
94,2023Q2,171.78782258064516,173.2339387096774,170.45975967741936,172.11016129032257,1032582.3870967742
95,2023Q3,182.2145238095238,183.53213333333335,180.6489634920635,181.86507936507937,1037716.1746031746
96,2023Q4,179.48785714285717,181.11844126984127,178.35732063492065,179.8374603174603,1045725.9523809524
97,2024Q1,200.77772727272728,202.22166666666666,199.34693939393938,201.10757575757577,1227658.9393939395
