,Quarter,1. open,2. high,3. low,4. close,5. volume,reportedEPS,estimatedEPS,surprise,surprisePercentage,reportedCurrency_x,grossProfit,totalRevenue,costOfRevenue,costofGoodsAndServicesSold,operatingIncome,sellingGeneralAndAdministrative,researchAndDevelopment,operatingExpenses,investmentIncomeNet,netInterestIncome,interestIncome,interestExpense,nonInterestIncome,otherNonOperatingIncome,depreciation,depreciationAndAmortization,incomeBeforeTax,incomeTaxExpense,interestAndDebtExpense,netIncomeFromContinuingOperations,comprehensiveIncomeNetOfTax,ebit,ebitda,netIncome_x,reportedCurrency_y,totalAssets,totalCurrentAssets,cashAndCashEquivalentsAtCarryingValue,cashAndShortTermInvestments,inventory,currentNetReceivables,totalNonCurrentAssets,propertyPlantEquipment,accumulatedDepreciationAmortizationPPE,intangibleAssets,intangibleAssetsExcludingGoodwill,goodwill,investments,longTermInvestments,shortTermInvestments,otherCurrentAssets,otherNonCurrentAssets,totalLiabilities,totalCurrentLiabilities,currentAccountsPayable,deferredRevenue,currentDebt,shortTermDebt,totalNonCurrentLiabilities,capitalLeaseObligations,longTermDebt,currentLongTermDebt,longTermDebtNoncurrent,shortLongTermDebtTotal,otherCurrentLiabilities,otherNonCurrentLiabilities,totalShareholderEquity,treasuryStock,retainedEarnings,commonStock,commonStockSharesOutstanding,reportedCurrency,operatingCashflow,paymentsForOperatingActivities,proceedsFromOperatingActivities,changeInOperatingLiabilities,changeInOperatingAssets,depreciationDepletionAndAmortization,capitalExpenditures,changeInReceivables,changeInInventory,profitLoss,cashflowFromInvestment,cashflowFromFinancing,proceedsFromRepaymentsOfShortTermDebt,paymentsForRepurchaseOfCommonStock,paymentsForRepurchaseOfEquity,paymentsForRepurchaseOfPreferredStock,dividendPayout,dividendPayoutCommonStock,dividendPayoutPreferredStock,proceedsFromIssuanceOfCommonStock,proceedsFromIssuanceOfLongTermDebtAndCapitalSecuritiesNet,proceedsFromIssuanceOfPreferredStock,proceedsFromRepurchaseOfEquity,proceedsFromSaleOfTreasuryStock,changeInCashAndCashEquivalents,changeInExchangeRate,netIncome_y
63,2012Q1,46.247258064516124,46.61777580645161,45.97601290322581,46.384838709677425,9423738.709677419,0.5,0.42,0.08,19.0476,USD,5597000000,16014000000,10417000000,10417000000,1330000000,3877000000,None,4267000000,None,-154000000,None,154000000,None,0,None,390000000,1180000000,406000000,154000000,774000000,705000000,1334000000,1724000000,774000000,USD,40518000000,14520000000,1987000000,1987000000,10325000000,None,25998000000,24448000000,14527000000,1139000000,1139000000,1120000000,8480000000,None,475000000,963000000,295000000,22620000000,9376000000,4856000000,None,None,30000000,13244000000,None,10792000000,30000000,None,10788000000,3343000000,2146000000,17898000000,6694000000,17246000000,87000000,1537000000,USD,960000000,None,None,-1092000000,-812000000,417000000,401000000,-139000000,-371000000,5597000000,-446000000,-751000000,None,414000000,414000000,None,445000000,445000000,None,215000000,0,None,-199000000,None,-237000000,-10000000,774000000
64,2012Q2,50.64968253968254,51.119615873015874,50.23365396825397,50.731904761904765,11901904.761904761,0.65,0.65,0,0,USD,6183000000,17808000000,11625000000,11625000000,1714000000,4086000000,None,4469000000,None,-156000000,None,156000000,None,67000000,None,383000000,1630000000,595000000,156000000,1035000000,1195000000,1786000000,2169000000,1035000000,USD,43300000000,17352000000,3191000000,3191000000,11582000000,None,25948000000,24371000000,14935000000,None,None,1139000000,None,None,None,1060000000,438000000,25325000000,12099000000,7135000000,None,None,33000000,13226000000,None,None,33000000,None,10825000000,3712000000,2112000000,17975000000,7623000000,17837000000,87000000,1530000000,USD,2490000000,None,None,2628000000,1548000000,410000000,228000000,254000000,1204000000,1035000000,-221000000,-1083000000,None,1131000000,1131000000,None,444000000,444000000,None,412000000,0,None,-719000000,None,1186000000,18000000,1035000000
65,2012Q3,54.82111111111111,55.28324285714286,54.46208888888889,54.934603174603176,8542082.53968254,1.01,0.97,0.04,4.1237,USD,7026000000,20570000000,13544000000,13544000000,2569000000,4066000000,None,4457000000,None,-155000000,None,155000000,None,0,None,391000000,2418000000,886000000,155000000,1532000000,1394000000,2573000000,2964000000,1532000000,USD,41983000000,16231000000,2810000000,2810000000,10910000000,None,25752000000,24154000000,15273000000,1157000000,1157000000,1157000000,None,None,None,1006000000,441000000,24349000000,11234000000,6137000000,None,None,34000000,13115000000,None,10771000000,34000000,None,10805000000,3807000000,2046000000,17634000000,8956000000,18933000000,87000000,1507000000,USD,1771000000,None,None,-817000000,-651000000,423000000,323000000,1000000,-624000000,1532000000,-360000000,-1768000000,None,1499000000,1499000000,None,436000000,436000000,None,141000000,0,None,-1358000000,None,-357000000,-24000000,1532000000
66,2012Q4,62.23435483870968,62.71036935483871,61.70605806451613,62.20677419354839,8374559.677419355,0.74,0.7,0.04,5.7143,USD,6267000000,18130000000,11863000000,11863000000,1733000000,4139000000,None,4534000000,None,-155000000,None,155000000,None,0,None,395000000,1583000000,636000000,155000000,947000000,1043000000,1738000000,2133000000,947000000,USD,41661000000,15955000000,2554000000,2554000000,10960000000,None,25706000000,24124000000,15668000000,1141000000,1141000000,1141000000,None,None,None,796000000,441000000,23923000000,10666000000,6010000000,None,None,34000000,13257000000,None,10779000000,34000000,None,10813000000,3427000000,2107000000,17738000000,9869000000,19448000000,88000000,1496000000,USD,1123000000,None,None,-612000000,-140000000,424000000,336000000,133000000,16000000,947000000,-406000000,-984000000,None,700000000,700000000,None,432000000,432000000,None,144000000,0,None,-556000000,None,-267000000,11000000,947000000
67,2013Q1,67.11799833333333,67.59998666666667,66.70458,67.18618666666666,6657783.333333333,0.67,0.64,0.03,4.6875,USD,6366000000,18246000000,11880000000,11880000000,1750000000,4217000000,None,4616000000,None,-166000000,None,166000000,None,0,None,399000000,1590000000,569000000,166000000,6366000000,1007000000,1756000000,2155000000,1021000000,USD,41084000000,15372000000,2494000000,2494000000,10710000000,None,25712000000,24069000000,14422000000,1170000000,1170000000,1170000000,8485000000,None,459000000,773000000,473000000,23307000000,11462000000,5376000000,None,None,1321000000,11845000000,None,9475000000,1321000000,None,10796000000,3495000000,2051000000,17777000000,10694000000,20038000000,88000000,1484000000,USD,1591000000,None,None,-473000000,-464000000,427000000,425000000,-245000000,-246000000,6366000000,-445000000,-1199000000,None,654000000,654000000,None,431000000,431000000,None,87000000,0,None,-567000000,None,-53000000,-7000000,1021000000
68,2013Q2,75.06,75.7609234375,74.560646875,75.14015625,7679714.0625,0.83,0.77,0.06,7.7922,USD,6679000000,19124000000,12445000000,12445000000,2094000000,4183000000,None,4585000000,None,-164000000,None,164000000,None,0,None,402000000,1933000000,707000000,164000000,6679000000,1262000000,2097000000,2499000000,1226000000,USD,44195000000,18620000000,4337000000,4337000000,11825000000,None,25575000000,23906000000,14782000000,None,None,1187000000,None,None,None,800000000,482000000,27802000000,14018000000,7384000000,None,None,1332000000,13784000000,None,None,1332000000,None,12792000000,3925000000,2054000000,16393000000,12605000000,20687000000,88000000,1461000000,USD,2697000000,None,None,2480000000,1428000000,435000000,278000000,259000000,1103000000,6679000000,-276000000,-589000000,None,2196000000,2196000000,None,577000000,577000000,None,64000000,1994000000,None,-2132000000,None,1832000000,11000000,1226000000
69,2013Q3,77.27703125000001,77.8252921875,76.641209375,77.18234375,6899712.5,1.24,1.21,0.03,2.4793,USD,7721000000,22522000000,14801000000,14801000000,3018000000,4294000000,None,4703000000,None,-174000000,None,174000000,None,0,None,409000000,2846000000,1051000000,174000000,7721000000,1643000000,3020000000,3429000000,1795000000,USD,42192000000,16895000000,3419000000,3419000000,11086000000,None,25297000000,23650000000,15102000000,1187000000,1187000000,1170000000,None,None,None,848000000,477000000,26714000000,12995000000,6585000000,None,None,1308000000,13719000000,None,11460000000,1308000000,None,12758000000,3723000000,1979000000,15478000000,14808000000,21916000000,88000000,1435000000,USD,2021000000,None,None,-948000000,-727000000,442000000,321000000,-106000000,-684000000,7721000000,-320000000,-2619000000,None,2150000000,2150000000,None,566000000,566000000,None,86000000,0,None,-2064000000,None,-918000000,0,1795000000
70,2013Q4,77.86875,78.4287984375,77.4030578125,77.9134375,6736229.6875,0.95,0.9,0.05,5.5556,USD,6798000000,19470000000,12672000000,12672000000,2293000000,4096000000,None,4505000000,None,-191000000,None,191000000,None,0,None,409000000,2105000000,754000000,191000000,6798000000,1324000000,2296000000,2705000000,1351000000,USD,43814000000,18598000000,4853000000,4853000000,11348000000,None,25216000000,23557000000,15432000000,1172000000,1172000000,1172000000,None,None,None,791000000,487000000,29600000000,12529000000,6366000000,None,None,1317000000,17071000000,None,14692000000,1317000000,None,16009000000,3554000000,2019000000,14214000000,16818000000,22711000000,88000000,1408000000,USD,1263000000,None,None,-437000000,193000000,440000000,365000000,66000000,264000000,6798000000,-349000000,528000000,None,2100000000,2100000000,None,556000000,556000000,None,14000000,3228000000,None,-2086000000,None,1442000000,-8000000,1351000000
71,2014Q1,79.60245901639344,80.08767540983607,79.04902950819671,79.54262295081968,6790108.196721312,0.73,0.71,0.02,2.8169,USD,6192000000,18171000000,11979000000,11504000000,1761000000,3549000000,None,3956000000,None,-182000000,None,182000000,None,0,None,407000000,1583000000,570000000,182000000,6192000000,805000000,1765000000,2172000000,1013000000,USD,40518000000,15279000000,1929000000,1929000000,11057000000,None,25239000000,23348000000,15716000000,1289000000,1289000000,1289000000,None,None,None,895000000,602000000,27996000000,10749000000,5797000000,None,None,33000000,17247000000,None,14691000000,33000000,None,14724000000,3582000000,2042000000,12522000000,19194000000,23180000000,88000000,1380000000,USD,1647000000,None,None,-283000000,-388000000,440000000,425000000,-204000000,-228000000,6192000000,-562000000,-3972000000,None,2100000000,2100000000,None,544000000,544000000,None,77000000,0,None,-2023000000,None,-2887000000,-37000000,1013000000
72,2014Q2,78.90873015873017,79.42095238095239,78.38600476190476,78.88095238095238,6543473.015873016,0.96,0.99,-0.03,-3.0303,USD,6757000000,19687000000,12930000000,12802000000,2277000000,4067000000,None,4480000000,None,-191000000,None,191000000,None,None,None,413000000,2186000000,807000000,191000000,6885000000,1421000000,2377000000,2790000000,1379000000,USD,42629000000,17515000000,2511000000,2511000000,12343000000,None,25114000000,23238000000,16088000000,None,None,1293000000,None,None,None,830000000,583000000,30483000000,13265000000,7739000000,None,None,34000000,17218000000,None,None,34000000,None,14741000000,4051000000,2013000000,12146000000,20444000000,23913000000,88000000,1368000000,USD,2568000000,None,None,2426000000,1649000000,447000000,287000000,433000000,1272000000,6885000000,-280000000,-1706000000,0,1250000000,1250000000,None,646000000,646000000,None,69000000,0,None,-1181000000,None,582000000,0,1379000000
73,2014Q3,85.660546875,86.2849671875,85.141328125,85.77359375,6566751.5625,1.52,1.45,0.07,4.8276,USD,8007000000,23811000000,15804000000,15650000000,3448000000,4146000000,None,4559000000,None,-208000000,None,208000000,None,100000000,None,413000000,3257000000,1207000000,208000000,8161000000,2053000000,3465000000,3878000000,2050000000,USD,43479000000,18491000000,4216000000,4216000000,11665000000,None,24988000000,23126000000,16477000000,1293000000,1293000000,1295000000,None,None,None,973000000,567000000,32022000000,12839000000,7165000000,None,None,34000000,19183000000,None,14707000000,34000000,None,16736000000,4137000000,1953000000,11457000000,22263000000,25324000000,88000000,1346000000,USD,2717000000,None,None,-450000000,-764000000,449000000,344000000,-194000000,-683000000,8161000000,-223000000,-790000000,0,2250000000,2250000000,None,639000000,639000000,None,79000000,1981000000,None,-2171000000,None,1704000000,1000000,2050000000
74,2014Q4,96.99890625,97.84353125,96.358140625,97.13671875,5595926.0625,1.11,1.13,-0.02,-1.7699,USD,7043000000,20516000000,13473000000,13331000000,2553000000,4080000000,None,4490000000,None,-218000000,None,218000000,None,105000000,None,410000000,2440000000,903000000,218000000,7185000000,1428000000,2658000000,3068000000,1537000000,USD,41512000000,16749000000,2181000000,2181000000,12008000000,None,24763000000,22940000000,16801000000,1283000000,1283000000,1283000000,None,None,None,949000000,540000000,31402000000,12260000000,6897000000,None,None,34000000,19142000000,None,16693000000,34000000,None,16727000000,3905000000,1937000000,10110000000,24936000000,26234000000,88000000,1318000000,USD,962000000,None,None,-634000000,373000000,449000000,368000000,-18000000,386000000,7185000000,-264000000,-2715000000,0,2078000000,2078000000,None,627000000,627000000,None,30000000,0,None,-2048000000,None,-2017000000,-18000000,1537000000
75,2015Q1,110.2944262295082,111.23436721311475,109.29008360655737,110.30344262295083,5316602.163934426,1,0.89,0.11,12.3596,USD,6582000000,19162000000,12580000000,12439000000,2191000000,3987000000,None,4391000000,None,-213000000,None,213000000,None,115000000,None,404000000,2093000000,714000000,213000000,6582000000,945000000,2306000000,2710000000,1379000000,USD,39946000000,15302000000,2216000000,1723000000,11079000000,None,24644000000,22720000000,15793000000,1353000000,1353000000,2102000000,None,None,None,1016000000,571000000,30624000000,11269000000,5807000000,None,None,328000000,19355000000,None,16869000000,38000000,None,17197000000,3666000000,1844000000,9322000000,26194000000,26995000000,88000000,1307000000,USD,1995000000,None,None,-784000000,-1013000000,441000000,443000000,-140000000,-851000000,6582000000,-504000000,-1860000000,290000000,1422000000,1422000000,None,618000000,618000000,None,74000000,0,None,-1348000000,None,-369000000,-89000000,1379000000
76,2015Q2,112.03587301587302,112.8647873015873,111.29555079365079,111.9647619047619,4775471.079365079,1.16,1.15,0.01,0.8696,USD,7179000000,20891000000,13712000000,13712000000,2597000000,4163000000,None,4582000000,None,-197000000,None,197000000,None,None,None,419000000,2404000000,825000000,197000000,7179000000,1704000000,2601000000,3020000000,1579000000,USD,42510000000,17995000000,2827000000,2827000000,12306000000,None,24515000000,22562000000,16238000000,None,None,1359000000,None,None,None,1023000000,594000000,33306000000,17005000000,8070000000,None,None,3054000000,16301000000,None,None,3054000000,None,16872000000,4278000000,1883000000,9204000000,27319000000,27805000000,88000000,1299000000,USD,3404000000,None,None,2963000000,1575000000,454000000,322000000,347000000,1198000000,7179000000,-317000000,-2001000000,-290000000,1125000000,1125000000,None,769000000,769000000,None,47000000,0,None,-1078000000,None,1086000000,18000000,1579000000
