,Quarter,1. open,2. high,3. low,4. close,5. volume,reportedEPS,estimatedEPS,surprise,surprisePercentage,reportedCurrency_x,grossProfit,totalRevenue,costOfRevenue,costofGoodsAndServicesSold,operatingIncome,sellingGeneralAndAdministrative,researchAndDevelopment,operatingExpenses,investmentIncomeNet,netInterestIncome,interestIncome,interestExpense,nonInterestIncome,otherNonOperatingIncome,depreciation,depreciationAndAmortization,incomeBeforeTax,incomeTaxExpense,interestAndDebtExpense,netIncomeFromContinuingOperations,comprehensiveIncomeNetOfTax,ebit,ebitda,netIncome_x,reportedCurrency_y,totalAssets,totalCurrentAssets,cashAndCashEquivalentsAtCarryingValue,cashAndShortTermInvestments,inventory,currentNetReceivables,totalNonCurrentAssets,propertyPlantEquipment,accumulatedDepreciationAmortizationPPE,intangibleAssets,intangibleAssetsExcludingGoodwill,goodwill,investments,longTermInvestments,shortTermInvestments,otherCurrentAssets,otherNonCurrentAssets,totalLiabilities,totalCurrentLiabilities,currentAccountsPayable,deferredRevenue,currentDebt,shortTermDebt,totalNonCurrentLiabilities,capitalLeaseObligations,longTermDebt,currentLongTermDebt,longTermDebtNoncurrent,shortLongTermDebtTotal,otherCurrentLiabilities,otherNonCurrentLiabilities,totalShareholderEquity,treasuryStock,retainedEarnings,commonStock,commonStockSharesOutstanding,reportedCurrency,operatingCashflow,paymentsForOperatingActivities,proceedsFromOperatingActivities,changeInOperatingLiabilities,changeInOperatingAssets,depreciationDepletionAndAmortization,capitalExpenditures,changeInReceivables,changeInInventory,profitLoss,cashflowFromInvestment,cashflowFromFinancing,proceedsFromRepaymentsOfShortTermDebt,paymentsForRepurchaseOfCommonStock,paymentsForRepurchaseOfEquity,paymentsForRepurchaseOfPreferredStock,dividendPayout,dividendPayoutCommonStock,dividendPayoutPreferredStock,proceedsFromIssuanceOfCommonStock,proceedsFromIssuanceOfLongTermDebtAndCapitalSecuritiesNet,proceedsFromIssuanceOfPreferredStock,proceedsFromRepurchaseOfEquity,proceedsFromSaleOfTreasuryStock,changeInCashAndCashEquivalents,changeInExchangeRate,netIncome_y
67,2013Q1,2.6310833333333337,2.6721316666666666,2.5646,2.6138333333333335,18735270.0,-0.14,-0.2,0.06,30,USD,445000000,1092000000,935000000,643000000,-98000000,179000000,312000000,600000000,1000000,-44000000,None,44000000,48000000,-3000000,None,66000000,-144000000,2000000,44000000,-146000000,-147000000,-100000000,-32000000,-146000000,USD,3797000000,2338000000,441000000,1003000000,613000000,645000000,1459000000,411000000,1506000000,645000000,92000000,553000000,None,180000000,562000000,77000000,223000000,3382000000,1321000000,301000000,None,None,5000000,2061000000,None,2023000000,None,None,2044000000,43000000,22000000,415000000,109000000,-6306000000,7000000,714000000,USD,-155000000,None,None,-12000000,-60000000,6000000,20000000,-14000000,-52000000,-146000000,47000000,0,None,None,None,None,None,None,None,1000000,None,None,1000000,None,-108000000,None,-146000000
68,2013Q2,3.444453125,3.521703125,3.3715875,3.4578125,28031245.3125,-0.13,-0.18,0.05,27.7778,USD,459000000,1119000000,882000000,702000000,-29000000,171000000,308000000,530000000,2000000,-42000000,None,42000000,-1000000,-2000000,None,59000000,-71000000,3000000,42000000,-74000000,-76000000,-29000000,30000000,-74000000,USD,3897000000,2458000000,334000000,968000000,711000000,670000000,1439000000,402000000,1470000000,640000000,87000000,553000000,None,149000000,634000000,109000000,248000000,3538000000,1451000000,402000000,None,None,5000000,2087000000,None,2042000000,None,2027000000,2047000000,26000000,45000000,359000000,110000000,-6380000000,7000000,720000000,USD,-35000000,None,None,115000000,-161000000,4000000,28000000,-25000000,-97000000,-74000000,-74000000,2000000,None,None,None,None,None,None,None,1000000,None,None,3000000,None,-107000000,None,-74000000
69,2013Q3,3.814921875,3.874140625,3.7447140625,3.80875,29286126.5625,-0.09,-0.12,0.03,25,USD,521000000,1414000000,1078000000,940000000,95000000,155000000,288000000,473000000,1000000,-47000000,None,47000000,-17000000,2000000,None,57000000,51000000,3000000,47000000,48000000,52000000,98000000,152000000,48000000,USD,4317000000,2939000000,543000000,1060000000,922000000,873000000,1378000000,358000000,1408000000,635000000,82000000,553000000,None,121000000,517000000,84000000,264000000,3883000000,1762000000,574000000,None,None,5000000,2121000000,None,2044000000,None,2031000000,2049000000,21000000,77000000,434000000,111000000,-6332000000,7000000,723000000,USD,21000000,None,None,248000000,-448000000,5000000,15000000,-203000000,-211000000,48000000,186000000,2000000,None,None,None,None,None,None,None,1000000,None,None,5000000,None,209000000,None,48000000
70,2013Q4,3.5909359375,3.637171875,3.53574375,3.58609375,23573293.921875,0.04,0.02,0.02,100,USD,553000000,1545000000,1209000000,1036000000,135000000,169000000,293000000,510000000,1000000,-44000000,None,44000000,-62000000,-2000000,None,54000000,90000000,1000000,44000000,89000000,89000000,134000000,189000000,89000000,USD,4337000000,2884000000,869000000,1097000000,884000000,832000000,1453000000,346000000,1387000000,631000000,78000000,553000000,None,90000000,228000000,71000000,386000000,3793000000,1618000000,519000000,145000000,None,55000000,2175000000,None,1998000000,None,1986000000,2058000000,894000000,177000000,544000000,112000000,-6243000000,7000000,725000000,USD,21000000,None,None,-85000000,1294000000,204000000,21000000,442000000,682000000,89000000,296000000,9000000,None,None,None,None,None,None,None,0,None,None,5000000,None,326000000,None,89000000
71,2014Q1,3.818362295081967,3.8819672131147542,3.7580573770491803,3.816393442622951,25229575.409836065,0.06,0.05,0.01,20,USD,487000000,1365000000,1119000000,910000000,49000000,156000000,279000000,520000000,1000000,-47000000,None,47000000,15000000,-20000000,None,53000000,-18000000,2000000,32000000,-20000000,-21000000,29000000,102000000,-20000000,USD,4108000000,2690000000,554000000,902000000,869000000,840000000,1418000000,337000000,1388000000,628000000,75000000,553000000,None,80000000,348000000,79000000,373000000,3597000000,1384000000,483000000,None,None,55000000,2213000000,None,2078000000,None,2068000000,2138000000,695000000,135000000,511000000,114000000,-6263000000,8000000,762000000,USD,-204000000,None,None,-124000000,6000000,9000000,21000000,-8000000,14000000,-20000000,-131000000,20000000,None,None,None,None,None,None,None,1000000,None,None,1000000,None,-315000000,None,-20000000
72,2014Q2,4.058811111111111,4.116269841269841,3.9936190476190476,4.051428571428572,20567672.031746034,0.02,None,None,None,USD,498000000,1395000000,1101000000,943000000,63000000,154000000,277000000,481000000,0,-46000000,None,46000000,-79000000,-49000000,None,53000000,-32000000,4000000,46000000,-36000000,-32000000,14000000,116000000,-36000000,USD,4246000000,2932000000,503000000,948000000,960000000,872000000,1314000000,329000000,1400000000,625000000,72000000,553000000,None,None,445000000,152000000,360000000,3745000000,1505000000,511000000,None,None,96000000,2240000000,None,2109000000,None,2100000000,2210000000,775000000,131000000,501000000,114000000,-6299000000,8000000,765000000,USD,-28000000,None,None,-2000000,-122000000,4000000,23000000,-32000000,62000000,-36000000,-43000000,20000000,None,None,None,None,None,None,None,1000000,None,None,3000000,None,-51000000,None,-36000000
73,2014Q3,4.0488296875,4.1125734375,3.992578125,4.04765625,29813013.359375,0.02,0.03,-0.01,-33.3333,USD,494000000,1386000000,1088000000,935000000,63000000,150000000,278000000,431000000,1000000,-43000000,None,43000000,0,-1000000,None,49000000,19000000,2000000,43000000,17000000,15000000,62000000,112000000,17000000,USD,4325000000,3020000000,640000000,938000000,897000000,973000000,1305000000,328000000,1412000000,622000000,69000000,553000000,None,None,298000000,212000000,355000000,3790000000,1566000000,498000000,94000000,None,97000000,2224000000,None,2106000000,None,2100000000,97000000,872000000,118000000,535000000,118000000,-6282000000,8000000,775000000,USD,18000000,None,None,26000000,-198000000,139000000,29000000,-104000000,-62000000,17000000,119000000,0,None,None,None,None,None,None,None,2000000,None,None,5000000,None,137000000,None,17000000
74,2014Q4,2.7593046875,2.80695625,2.7024953125,2.74609375,18363733.296875,0.03,0.04,-0.01,-25,USD,360000000,1198000000,1260000000,879000000,-330000000,144000000,238000000,619000000,1000000,136000000,177000000,41000000,3000000,4000000,None,48000000,-367000000,-3000000,41000000,-364000000,-368000000,-326000000,-282000000,-364000000,USD,3767000000,2736000000,805000000,1040000000,685000000,818000000,1031000000,302000000,1378000000,385000000,65000000,320000000,None,3000000,235000000,48000000,344000000,3580000000,1440000000,415000000,72000000,None,172000000,2140000000,None,2035000000,42000000,2025000000,4352000000,40000000,105000000,187000000,119000000,-6646000000,8000000,776000000,USD,116000000,None,None,-131000000,115000000,48000000,22000000,137000000,-213000000,-364000000,43000000,6000000,None,None,None,None,None,None,None,-4000000,None,None,3000000,None,165000000,None,-364000000
75,2015Q1,2.8085245901639344,2.868360655737705,2.7493426229508198,2.811393442622951,17265206.80327869,-0.09,0.01,-0.1,-1000,USD,326000000,990000000,881000000,704000000,-137000000,131000000,242000000,419000000,None,-40000000,None,40000000,0,0,None,46000000,-177000000,3000000,40000000,-180000000,-187000000,-137000000,-91000000,-180000000,USD,3428000000,2497000000,677000000,906000000,688000000,771000000,931000000,297000000,1381000000,320000000,0,320000000,None,None,229000000,88000000,314000000,3411000000,1292000000,381000000,61000000,None,230000000,2119000000,None,2033000000,None,2025000000,230000000,615000000,86000000,17000000,120000000,-6826000000,8000000,778000000,USD,-172000000,None,None,-124000000,24000000,46000000,22000000,46000000,6000000,-180000000,-15000000,59000000,None,None,None,None,None,None,None,0,None,None,4000000,None,-128000000,None,-180000000
76,2015Q2,2.4250000000000003,2.462936507936508,2.385553968253968,2.4205555555555556,14838941.126984127,-0.09,-0.05,-0.04,-80,USD,232000000,902000000,844000000,710000000,-137000000,134000000,235000000,369000000,None,-40000000,None,40000000,0,-3000000,None,45000000,-180000000,1000000,40000000,-181000000,-174000000,-140000000,-92000000,-181000000,USD,3381000000,2451000000,829000000,829000000,799000000,687000000,930000000,289000000,1373000000,320000000,0,320000000,None,None,None,117000000,321000000,3522000000,1399000000,454000000,51000000,None,230000000,2123000000,None,2034000000,None,2025000000,230000000,659000000,89000000,-141000000,121000000,-7007000000,8000000,779000000,USD,-57000000,None,None,38000000,37000000,45000000,17000000,-175000000,111000000,-181000000,211000000,-2000000,None,None,None,None,None,None,None,1000000,None,None,0,None,152000000,None,-181000000
77,2015Q3,1.8834375,1.936359375,1.83328125,1.880234375,13239698.015625,-0.17,-0.17,0,0,USD,239000000,1022000000,930000000,822000000,-158000000,108000000,241000000,349000000,None,-39000000,None,39000000,0,0,None,42000000,-197000000,0,39000000,-197000000,-207000000,-158000000,-116000000,-197000000,USD,3229000000,2466000000,755000000,755000000,761000000,648000000,800000000,194000000,1355000000,283000000,0,283000000,None,None,None,219000000,286000000,3565000000,1449000000,388000000,60000000,None,230000000,2116000000,None,2030000000,None,2025000000,230000000,137000000,86000000,-336000000,122000000,-7204000000,8000000,790000000,USD,-56000000,None,None,12000000,-19000000,42000000,25000000,-35000000,-24000000,-197000000,-17000000,-1000000,None,None,None,None,None,None,None,-1000000,None,None,0,None,-74000000,None,-197000000
78,2015Q4,2.2178125,2.2798046875,2.178515625,2.238671875,9507318.5625,-0.17,-0.12,-0.05,-41.6667,USD,283000000,917000000,784000000,675000000,-49000000,109000000,229000000,338000000,None,119000000,160000000,41000000,0,-2000000,None,34000000,-92000000,10000000,41000000,-102000000,-95000000,-51000000,-15000000,-102000000,USD,3084000000,2320000000,785000000,785000000,678000000,533000000,789000000,188000000,796000000,278000000,0,278000000,None,7000000,None,248000000,298000000,3434000000,1403000000,279000000,53000000,None,230000000,2118000000,None,2237000000,2237000000,2007000000,2467000000,124000000,86000000,-350000000,123000000,-7306000000,8000000,792000000,USD,59000000,None,None,-82000000,-200000000,34000000,32000000,-116000000,-82000000,-102000000,-32000000,3000000,None,None,None,None,None,None,None,0,None,None,4000000,None,30000000,None,-102000000
79,2016Q1,2.27344262295082,2.3504098360655736,2.1980327868852463,2.2731147540983607,14442682.885245902,-0.1,-0.1,0,0,USD,269000000,799000000,668000000,563000000,-68000000,105000000,242000000,347000000,None,-40000000,None,40000000,0,0,None,33000000,-108000000,1000000,40000000,-109000000,-107000000,-68000000,-35000000,-109000000,USD,2981000000,2226000000,716000000,716000000,675000000,508000000,755000000,176000000,807000000,245000000,245000000,278000000,None,None,None,252000000,301000000,3484000000,1328000000,324000000,43000000,None,230000000,2156000000,None,2006000000,230000000,2002000000,460000000,151000000,150000000,-503000000,123000000,-7415000000,8000000,793000000,USD,-42000000,None,None,-27000000,-51000000,33000000,26000000,-26000000,-3000000,-109000000,-26000000,-1000000,None,None,None,None,None,None,None,None,None,None,None,None,-69000000,None,-109000000
80,2016Q2,3.8596875,3.9855078125,3.764609375,3.8853125,23326494.53125,-0.12,-0.13,0.01,7.6923,USD,319000000,1012000000,825000000,708000000,-8000000,117000000,243000000,360000000,None,-41000000,None,41000000,0,150000000,None,33000000,98000000,29000000,41000000,69000000,72000000,139000000,25000000,69000000,USD,3316000000,2506000000,957000000,957000000,743000000,671000000,810000000,169000000,781000000,231000000,231000000,289000000,62000000,62000000,None,55000000,290000000,3729000000,1581000000,616000000,42000000,None,226000000,2148000000,None,2012000000,226000000,2002000000,429000000,61000000,136000000,-413000000,125000000,-7346000000,8000000,795000000,USD,-85000000,None,None,280000000,372000000,33000000,21000000,164000000,69000000,69000000,329000000,-3000000,None,None,None,None,None,None,None,0,None,None,0,None,241000000,None,69000000
81,2016Q3,6.37609375,6.5237734375,6.237421875,6.38421875,36703247.125,-0.05,-0.08,0.03,37.5,USD,59000000,1290000000,1365000000,1248000000,-293000000,117000000,259000000,376000000,None,-41000000,None,41000000,-61000000,-63000000,None,33000000,-402000000,4000000,41000000,-406000000,-406000000,-361000000,-260000000,-406000000,USD,3616000000,2824000000,1258000000,1258000000,772000000,640000000,792000000,161000000,738000000,235000000,235000000,289000000,60000000,60000000,None,78000000,282000000,3231000000,1473000000,582000000,54000000,None,0,1758000000,None,1632000000,None,1630000000,-26000000,25000000,126000000,385000000,127000000,-7752000000,9000000,926000000,USD,29000000,None,None,-102000000,14000000,33000000,9000000,-31000000,28000000,-406000000,-10000000,282000000,None,None,None,None,None,None,None,667000000,None,None,668000000,None,301000000,None,-406000000
82,2016Q4,8.366507936507936,8.582698412698413,8.168333333333333,8.38563492063492,47864843.46031746,0.03,0.004,0.026,650,USD,351000000,1103000000,876000000,797000000,-3000000,121000000,264000000,385000000,None,124000000,158000000,34000000,-7000000,-7000000,None,34000000,-46000000,5000000,34000000,-51000000,-54000000,-12000000,31000000,-51000000,USD,3321000000,2530000000,1264000000,1264000000,691000000,311000000,791000000,164000000,717000000,232000000,232000000,289000000,59000000,59000000,0,115000000,279000000,2844000000,1346000000,440000000,63000000,0,0,1559000000,None,1435000000,1435000000,1435000000,1435000000,69000000,124000000,477000000,119000000,-7803000000,9000000,935000000,USD,179000000,None,None,-93000000,-318000000,34000000,21000000,-329000000,-46000000,-49000000,-16000000,-156000000,0,None,None,None,110000000,110000000,None,-1000000,101000000,None,7000000,None,6000000,None,-51000000
83,2017Q1,12.682338709677419,12.959564516129033,12.396372580645162,12.693870967741935,67497374.06451613,-0.01,-0.02,0.01,50,USD,378000000,1178000000,800000000,800000000,11000000,123000000,271000000,387000000,None,-32000000,None,32000000,-4000000,-5000000,None,34000000,-28000000,5000000,32000000,-71000000,-32000000,4000000,5000000,-33000000,USD,3299000000,2498000000,722000000,722000000,839000000,None,801000000,180000000,725000000,222000000,222000000,289000000,None,58000000,221000000,118000000,274000000,2890000000,1372000000,529000000,None,None,714000000,1518000000,None,1408000000,1408000000,1408000000,1408000000,67000000,110000000,409000000,99000000,-7876000000,9000000,942000000,USD,-299000000,None,None,60000000,348000000,34000000,23000000,395000000,-76000000,-71000000,-246000000,3000000,None,None,None,None,None,None,None,None,None,None,8000000,None,-542000000,None,-33000000
84,2017Q2,12.245873015873016,12.506833333333335,11.93944126984127,12.223888888888888,75392813.55555555,-0.04,-0.04,0,0,USD,386000000,1151000000,765000000,765000000,-1000000,127000000,285000000,404000000,None,-32000000,None,32000000,1151000000,-3000000,None,35000000,-39000000,3000000,32000000,-13000000,-38000000,-7000000,60000000,-42000000,USD,3370000000,2511000000,760000000,760000000,833000000,None,859000000,200000000,730000000,253000000,253000000,289000000,None,58000000,84000000,142000000,312000000,2953000000,1449000000,483000000,None,42000000,42000000,1504000000,None,1375000000,1417000000,1375000000,1417000000,48000000,129000000,417000000,105000000,-7892000000,9000000,947000000,USD,-82000000,None,None,-62000000,111000000,35000000,12000000,43000000,43000000,-13000000,124000000,-4000000,None,None,None,None,None,None,None,None,None,None,2000000,None,38000000,None,-42000000
85,2017Q3,13.10096349206349,13.323238095238096,12.814969841269843,13.047301587301588,63996704.61904762,0.02,0.0003,0.0197,6566.6667,USD,571000000,1584000000,1013000000,1013000000,119000000,132000000,320000000,447000000,None,-31000000,None,31000000,1584000000,-3000000,None,36000000,83000000,22000000,31000000,71000000,63000000,114000000,162000000,61000000,USD,3586000000,2699000000,879000000,879000000,794000000,797000000,887000000,236000000,742000000,248000000,248000000,289000000,57000000,57000000,2000000,157000000,305000000,3066000000,1591000000,472000000,72000000,70000000,70000000,1475000000,None,1356000000,1426000000,1356000000,49000000,73000000,119000000,520000000,108000000,-7821000000,10000000,965000000,USD,69000000,None,None,2000000,126000000,36000000,34000000,22000000,28000000,71000000,51000000,2000000,28000000,None,None,None,None,None,None,0,0,None,5000000,None,119000000,None,61000000
