,Quarter,1. open,2. high,3. low,4. close,5. volume,reportedEPS,estimatedEPS,surprise,surprisePercentage,reportedCurrency_x,grossProfit,totalRevenue,costOfRevenue,costofGoodsAndServicesSold,operatingIncome,sellingGeneralAndAdministrative,researchAndDevelopment,operatingExpenses,investmentIncomeNet,netInterestIncome,interestIncome,interestExpense,nonInterestIncome,otherNonOperatingIncome,depreciation,depreciationAndAmortization,incomeBeforeTax,incomeTaxExpense,interestAndDebtExpense,netIncomeFromContinuingOperations,comprehensiveIncomeNetOfTax,ebit,ebitda,netIncome_x,reportedCurrency_y,totalAssets,totalCurrentAssets,cashAndCashEquivalentsAtCarryingValue,cashAndShortTermInvestments,inventory,currentNetReceivables,totalNonCurrentAssets,propertyPlantEquipment,accumulatedDepreciationAmortizationPPE,intangibleAssets,intangibleAssetsExcludingGoodwill,goodwill,investments,longTermInvestments,shortTermInvestments,otherCurrentAssets,otherNonCurrentAssets,totalLiabilities,totalCurrentLiabilities,currentAccountsPayable,deferredRevenue,currentDebt,shortTermDebt,totalNonCurrentLiabilities,capitalLeaseObligations,longTermDebt,currentLongTermDebt,longTermDebtNoncurrent,shortLongTermDebtTotal,otherCurrentLiabilities,otherNonCurrentLiabilities,totalShareholderEquity,treasuryStock,retainedEarnings,commonStock,commonStockSharesOutstanding,reportedCurrency,operatingCashflow,paymentsForOperatingActivities,proceedsFromOperatingActivities,changeInOperatingLiabilities,changeInOperatingAssets,depreciationDepletionAndAmortization,capitalExpenditures,changeInReceivables,changeInInventory,profitLoss,cashflowFromInvestment,cashflowFromFinancing,proceedsFromRepaymentsOfShortTermDebt,paymentsForRepurchaseOfCommonStock,paymentsForRepurchaseOfEquity,paymentsForRepurchaseOfPreferredStock,dividendPayout,dividendPayoutCommonStock,dividendPayoutPreferredStock,proceedsFromIssuanceOfCommonStock,proceedsFromIssuanceOfLongTermDebtAndCapitalSecuritiesNet,proceedsFromIssuanceOfPreferredStock,proceedsFromRepurchaseOfEquity,proceedsFromSaleOfTreasuryStock,changeInCashAndCashEquivalents,changeInExchangeRate,netIncome_y
61,2013Q4,117.4545328125,119.3856359375,115.5490296875,117.74578125000001,105700.0,1.52,0.22,1.3,590.9091,USD,132912000,165881000,32969000,32969000,18523000,88354000,26035000,114389000,34000,None,None,None,-41000,-1262000,None,6779000,17295000,1147000,None,16148000,16611000,18523000,25302000,16148000,USD,585514000,479948000,220171000,357369000,None,86181000,92067000,85445000,79341000,10295000,10295000,None,None,None,137198000,36398000,None,275188000,233519000,None,None,None,None,41669000,None,1619000,None,None,None,79917000,25511000,310326000,475184000,292238000,17000,11303000,USD,15345000,78000,None,-1358000,22366000,6815000,1024000,21713000,-684000,16148000,41579000,-247000,None,None,None,None,None,None,None,None,None,None,0,None,56394000,-283000,16148000
62,2014Q1,125.13570327868852,126.86723770491803,123.3481393442623,124.88032786885246,76811.47540983607,1.43,1.1,0.33,30,USD,104895000,137904000,33009000,33009000,-8347000,85180000,28062000,113242000,None,None,None,48000,-81000,-1118000,None,6702000,-9417000,-2935000,None,-6482000,-6270000,-8347000,-1645000,-6482000,USD,568564000,462362000,214751000,365831000,None,67742000,88243000,82013000,None,8671000,8671000,None,None,None,151080000,28789000,None,262909000,228722000,None,None,None,None,34187000,None,None,None,None,None,52630000,23469000,305655000,475184000,285756000,17000,11301000,USD,10780000,0,None,21899000,-16673000,6702000,1676000,-16563000,-343000,-6482000,-16061000,-256000,None,None,None,None,None,None,None,None,None,None,0,None,-5420000,117000,-6482000
63,2014Q2,127.27552380952382,129.42850634920634,125.01627619047619,127.60380952380952,110087.30158730158,-0.57,0.1,-0.67,-670,USD,106240000,141853000,35613000,35613000,-12726000,86218000,32748000,118966000,None,None,None,32000,-47000,-474000,None,6558000,-13168000,-2831000,None,-10337000,-10613000,-12726000,-6168000,-10337000,USD,568358000,466486000,111859000,367539000,None,57525000,90305000,85023000,None,7376000,7376000,None,None,None,255680000,41422000,None,270233000,230857000,None,None,None,None,39376000,None,None,None,None,None,58198000,26299000,298125000,475184000,275419000,17000,11301000,USD,3590000,0,None,-2725000,-5782000,6558000,2508000,-9880000,-1184000,-10337000,-106616000,-85000,None,None,None,None,None,None,None,None,None,None,0,None,-102892000,219000,-10337000
64,2014Q3,139.35956875,140.86769375,137.624228125,139.08296875,62387.28125,-0.91,-0.08,-0.83,-1037.5,USD,116249000,151202000,34953000,34953000,-6994000,83006000,28659000,123243000,None,None,None,53000,1012000,4928000,None,6045000,-2013000,-1168000,None,-845000,-2944000,-6994000,22207000,-845000,USD,559733000,464257000,136006000,354602000,None,57514000,86193000,81542000,None,8458000,8458000,None,None,None,218596000,52141000,None,260673000,222524000,None,132186000,None,None,38149000,None,None,None,None,None,67216000,23208000,299060000,475184000,274574000,17000,11301000,USD,1951000,0,None,-1556000,4644000,6045000,7672000,2955000,4536000,-845000,26289000,-1694000,None,None,None,None,None,None,None,None,None,None,0,None,24147000,-2399000,-845000
65,2014Q4,157.69258125,160.4679109375,155.4544421875,158.03515625,94380.25,0.95,-0.18,1.13,627.7778,USD,117236000,148871000,31635000,31635000,33171000,67025000,13886000,84065000,None,None,None,29000,6057000,2449000,None,5990000,35649000,12950000,None,22699000,21330000,33171000,45469000,22699000,USD,558797000,462365000,146919000,345466000,None,78633000,81803000,77852000,93041000,13469000,13469000,None,None,None,198547000,38266000,None,234326000,197300000,None,119231000,None,None,39505000,None,157000,None,None,None,53429000,22679000,324471000,475184000,297273000,18000,11301000,USD,-1721000,74000,None,-16139000,19891000,5990000,544000,23764000,-2364000,22699000,14278000,565000,None,None,None,None,None,None,None,None,None,None,0,None,10913000,-2209000,22699000
66,2015Q1,168.5434426229508,171.01172786885246,165.7525918032787,168.78770491803277,89523.09836065574,1.99,1.04,0.95,91.3462,USD,96773000,123871000,27098000,27098000,22645000,58645000,15398000,74128000,None,None,None,2000,2590000,4750000,None,5103000,27397000,6937000,None,20460000,18316000,22645000,27918000,20460000,USD,581865000,483429000,165094000,391823000,None,58436000,79283000,75732000,None,17691000,17691000,None,None,None,226729000,33170000,None,233546000,197338000,None,142834000,None,None,36208000,None,None,None,None,None,37458000,21614000,348319000,475184000,317733000,18000,11321000,USD,55846000,468000,None,19330000,-16731000,5103000,1535000,-16164000,-1562000,20460000,-35124000,1771000,None,None,None,None,None,None,None,None,None,None,1467000,None,18175000,-4318000,20460000
67,2015Q2,176.26472222222222,178.3962841269841,173.6786523809524,176.03515873015874,83027.95238095238,1.79,0.96,0.83,86.4583,USD,107028000,132940000,25912000,25912000,34752000,57322000,14864000,72276000,None,None,None,11000,None,-2915000,None,5213000,31848000,9381000,None,22467000,23545000,34752000,40145000,22467000,USD,611138000,513449000,201146000,427895000,None,56038000,75884000,72368000,None,20303000,20303000,None,None,None,226749000,29516000,None,230447000,188217000,None,130082000,None,None,42230000,None,None,None,None,None,43862000,20855000,380691000,475184000,340200000,18000,11349000,USD,22467000,495000,None,-17853000,-4591000,5213000,1719000,-3494000,-298000,22467000,-5885000,4415000,None,None,None,None,None,None,None,None,None,None,3972000,None,36052000,1335000,22467000
68,2015Q3,198.2254703125,201.042678125,195.432909375,198.231796875,107295.1875,1.95,1.37,0.58,42.3358,USD,104852000,129536000,24684000,24684000,30731000,56246000,17789000,74121000,None,None,None,116000,None,766000,None,5856000,31613000,7720000,None,23893000,23555000,30731000,36759000,23893000,USD,627954000,536854000,230188000,456877000,None,55039000,71046000,68862000,None,17807000,17807000,None,None,None,226689000,24938000,None,219442000,181176000,None,125801000,None,None,38266000,None,None,None,None,None,39063000,20166000,408512000,475184000,364093000,18000,11365000,USD,23893000,0,None,388000,-3128000,5856000,98000,147000,2444000,23893000,139000,-1214000,None,None,None,None,None,None,None,None,None,None,0,None,29042000,-1293000,23893000
69,2015Q4,181.7228125,184.461684375,178.985221875,181.84078125,130757.375,2.06,1.96,0.1,5.102,USD,120108000,143522000,23414000,23414000,45894000,57041000,17155000,74214000,None,None,None,155000,None,957000,None,5042000,47006000,7895000,None,120108000,37750000,45894000,50972000,39111000,USD,656894000,565314000,292341000,485661000,None,68154000,67736000,65664000,97250000,15855000,15855000,None,None,None,193320000,11499000,None,201613000,172658000,None,109690000,None,None,32535000,None,167000,None,None,None,40123000,19943000,455281000,475184000,403204000,18000,11385000,USD,-106569000,2368000,None,-9083000,13370000,5042000,132000,14508000,547000,120108000,33189000,4206000,None,None,None,None,None,None,None,None,None,None,4090000,None,62153000,-1498000,39111000
70,2016Q1,162.0939,165.09695081967214,158.6075737704918,161.94655737704917,168916.3606557377,3.38,2.19,1.19,54.3379,USD,96192000,119015000,22823000,22823000,19796000,58796000,17575000,76396000,None,None,None,403000,None,-1668000,None,4553000,18531000,4259000,None,14272000,14934000,19796000,24399000,14272000,USD,693178000,608119000,308887000,536297000,None,56558000,65331000,63228000,None,13902000,13902000,None,None,None,227410000,15264000,None,225330000,195879000,None,141620000,None,None,29451000,None,None,None,None,None,36606000,19252000,467848000,475184000,417476000,18000,11408000,USD,50827000,1266000,None,26260000,-8368000,4553000,193000,-11915000,-4259000,14272000,-34166000,-2354000,None,None,None,None,None,None,None,None,None,None,241000,None,16546000,2239000,14272000
71,2016Q2,183.883515625,186.5938734375,181.3025453125,184.13859375,141108.171875,1.24,1.9,-0.66,-34.7368,USD,99041000,123142000,24101000,24101000,21079000,58794000,19160000,77962000,None,None,None,539000,None,1755000,None,4279000,23373000,4489000,None,18884000,17392000,21079000,25374000,18884000,USD,709629000,621030000,347389000,550086000,None,54887000,67578000,61501000,None,11949000,11949000,None,None,None,202697000,16057000,None,219984000,189121000,None,132534000,None,None,30863000,None,None,None,None,None,40435000,19476000,489645000,475184000,436360000,18000,11428000,USD,18884000,-58000,None,-10756000,1017000,4279000,742000,-961000,-2757000,18884000,24224000,-240000,None,None,None,None,None,None,None,None,None,None,916000,None,38502000,-1203000,18884000
72,2016Q3,172.11,173.87157812499998,170.002240625,172.0565625,128897.34375,1.64,2.1,-0.46,-21.9048,USD,106961000,129896000,22935000,22935000,30008000,58872000,18069000,76953000,None,None,None,507000,None,-473000,None,4257000,30042000,3414000,None,26628000,26907000,30008000,34289000,26628000,USD,735509000,649117000,365555000,578902000,None,58052000,65292000,59668000,None,9997000,9997000,None,None,None,213347000,12163000,None,215608000,183109000,None,130777000,None,None,32499000,None,None,None,None,None,41419000,17221000,519901000,475184000,462988000,18000,11431000,USD,26628000,0,None,-3081000,2930000,4257000,625000,3893000,110000,26628000,-10954000,1054000,None,None,None,None,None,None,None,None,None,None,0,None,18166000,578000,26628000
73,2016Q4,189.2777761904762,191.5142873015873,186.6360015873016,189.10857142857142,124353.42857142857,2.31,1.8,0.51,28.3333,USD,116820000,140108000,23288000,23288000,38629000,61740000,18338000,79619000,None,None,None,754000,None,3604000,None,4106000,41656000,10532000,None,116820000,29485000,38629000,36742000,31124000,USD,768319000,684987000,401975000,589383000,None,83319000,63131000,57436000,100354000,8497000,8497000,None,None,None,187408000,12285000,None,216142000,185486000,None,119450000,None,None,34192000,None,1101000,None,None,None,43323000,16447000,566317000,475184000,494112000,18000,11434000,USD,-77149000,141000,None,2673000,26238000,6855000,777000,25861000,-1156000,32455000,25240000,536000,None,None,None,None,None,None,None,None,None,None,506000,None,36420000,-5774000,31124000
74,2017Q1,193.69250161290324,195.6131435483871,191.47984516129034,193.7964516129032,67378.48387096774,2.69,2.5,0.19,7.6,USD,99100000,122232000,23132000,23132000,20835000,59667000,18426000,78265000,None,None,None,837000,122232000,-1856000,None,3818000,19816000,4259000,None,14867000,16575000,20835000,23169000,15557000,USD,786536000,704455000,358676000,618492000,None,73394000,61450000,55811000,None,6998000,6998000,None,None,None,259816000,12569000,None,214500000,185952000,None,144681000,None,None,32148000,None,None,None,None,None,33111000,15614000,572036000,475184000,508979000,18000,11439000,USD,26037000,0,None,6683000,-9601000,4491000,820000,-9584000,-816000,14434000,-73101000,1089000,None,None,None,None,None,None,None,None,None,None,1095000,None,-9219000,None,15557000
75,2017Q2,185.6335761904762,187.73835714285713,183.60646031746032,185.6863492063492,80174.84126984127,1.28,1.47,-0.19,-12.9252,USD,94845000,119220000,24375000,24375000,14076000,61001000,19561000,80769000,None,None,None,1163000,119220000,-2618000,None,3315000,12621000,2668000,None,11076000,12210000,14076000,18988000,9953000,USD,797098000,715184000,379694000,632395000,None,68005000,60545000,54490000,None,5498000,5498000,None,None,None,252701000,14784000,None,207411000,181594000,None,133779000,None,None,29417000,None,None,None,None,None,34811000,14810000,589687000,475184000,520055000,18000,11444000,USD,-25680000,0,None,-12730000,-5459000,4049000,647000,-6449000,-1804000,10643000,6892000,576000,None,None,None,None,None,None,None,None,None,None,582000,None,11076000,None,9953000
76,2017Q3,146.12984126984128,147.6833746031746,143.98316984126984,145.40015873015872,121415.77777777778,0.96,1.55,-0.59,-38.0645,USD,101621000,126010000,24389000,24389000,21174000,60888000,19360000,80447000,None,None,None,1449000,126010000,-1903000,None,2705000,20720000,2536000,None,17924000,19304000,21174000,23280000,18184000,USD,813652000,730854000,386855000,646104000,None,66337000,60811000,53712000,None,3999000,3999000,None,None,None,259249000,18413000,None,201313000,176827000,None,125187000,None,None,28786000,None,None,None,None,None,36039000,14560000,612339000,475184000,537979000,18000,11447000,USD,12170000,0,None,-9169000,1490000,3469000,815000,-2771000,-4518000,18184000,-6819000,-5000,None,None,None,None,None,None,None,None,None,None,0,None,17924000,None,18184000
77,2017Q4,134.27447936507937,135.58942063492063,132.79732539682539,134.24079365079365,93409.58730158731,1.56,1,0.56,56,USD,111628000,138145000,24753000,24753000,17137000,73217000,21419000,94491000,None,None,None,1756000,136381000,-576000,None,2734000,18317000,43816000,None,109692000,-24624000,17137000,18756000,-25499000,USD,933219000,860653000,420244000,675171000,None,69500000,56227000,53359000,101380000,2499000,2499000,None,None,None,254927000,18940000,None,327493000,270943000,None,122830000,None,None,64345000,None,None,None,None,None,41498000,50146000,605726000,475184000,526633000,18000,11447000,USD,29039000,0,None,38431000,-480000,3523000,1700000,3456000,39757000,-25499000,3298000,-4000,None,None,None,None,None,None,None,None,None,None,0,None,109692000,None,-25499000
78,2018Q1,134.57959016393443,136.23457049180328,132.6463868852459,134.57147540983607,90489.81967213115,1.55,1.37,0.18,13.1387,USD,97782000,122967000,25185000,25185000,715000,73507000,23560000,97067000,None,None,None,2034000,122967000,-1594000,None,3298000,1155000,-518000,None,1673000,3113000,715000,4013000,1673000,USD,949909000,876480000,152155000,695467000,None,147332000,53414000,53414000,None,1000000,1000000,None,None,None,543312000,33681000,None,336327000,261749000,None,207386000,None,None,78678000,None,None,None,None,None,34343000,68906000,613582000,475184000,528306000,18000,11447000,USD,18717000,None,None,22718000,3133000,3298000,1294000,-422000,5609000,1673000,-288914000,-7000,None,0,0,None,None,0,None,None,None,None,0,None,-243567000,None,1673000
79,2018Q2,130.268828125,131.8856203125,128.7179171875,130.25734375,76625.0625,0.15,0.38,-0.23,-60.5263,USD,95562000,120602000,25040000,25040000,-1797000,72277000,25082000,97359000,None,None,None,3223000,120602000,4461000,None,572000,5887000,1059000,None,4828000,936000,-1797000,-1225000,4828000,USD,927327000,853536000,90427000,699594000,None,125115000,51918000,51918000,None,None,None,None,None,None,609167000,28827000,None,306968000,236645000,None,None,None,None,68607000,None,None,None,None,None,38617000,64503000,620359000,475184000,533134000,18000,11459000,USD,4610000,None,None,-25713000,-8286000,572000,1350000,-4622000,-720000,4828000,-64426000,2469000,None,0,0,None,None,0,None,None,None,None,0,None,4828000,None,4828000
80,2018Q3,140.2002380952381,141.8408142857143,138.7360968253968,140.45158730158732,76323.33333333333,0.42,0.15,0.27,180,USD,98763000,122152000,23389000,23389000,7220000,65714000,25829000,91543000,None,None,None,3441000,122152000,798000,None,-387000,11459000,-1240000,None,12699000,12092000,7220000,7220000,12699000,USD,913504000,838466000,112082000,699175000,None,110761000,51861000,51861000,None,None,None,None,None,None,587093000,28530000,None,278081000,211864000,None,None,None,None,70717000,None,None,None,None,None,37819000,61290000,635423000,475184000,545833000,18000,11467000,USD,-79000,None,None,-1294000,-2116000,-387000,1813000,-4256000,-5393000,12699000,23335000,0,None,0,0,None,None,0,None,None,None,None,0,None,12699000,None,12699000
81,2018Q4,126.84190476190476,128.57257619047618,125.22230793650793,126.6352380952381,119502.38095238095,0.83,0.61,0.22,36.0656,USD,106032000,131917000,25885000,25885000,-2157000,80161000,28028000,108189000,None,None,None,3157000,131917000,981000,None,218000,1982000,-1319000,None,106032000,1802000,-2157000,-2157000,3301000,USD,855768000,778399000,109924000,576110000,None,171359000,51919000,51919000,103744000,None,None,None,None,None,466186000,30930000,None,326037000,258269000,None,183009000,None,None,72532000,None,None,None,None,None,48045000,61262000,529731000,586161000,549134000,18000,11126000,USD,-12621000,None,None,-8710000,23388000,218000,2389000,17657000,-1509000,3301000,120941000,-110977000,None,110977000,110977000,None,None,None,None,None,None,None,-110977000,None,106032000,None,3301000
82,2019Q1,138.01180327868852,139.87873606557378,136.45951475409836,138.44540983606558,118155.70491803279,0.3,1.21,-0.91,-75.2066,USD,89193000,115366000,26173000,26173000,-10386000,71364000,28215000,99579000,None,2566000,2566000,2566000,115366000,-596000,None,3664000,-8416000,-510000,None,-7906000,-7653000,-10386000,-6722000,-7906000,USD,888344000,718412000,258743000,551057000,None,133922000,54832000,54832000,None,None,None,None,None,None,292314000,33433000,None,410038000,264010000,None,None,None,37227000,44367000,106661000,106661000,9102000,None,106661000,-514000,34793000,478306000,634405000,541228000,18000,10328000,USD,26456000,None,None,35714000,-7062000,1657000,6011000,-10266000,-4958000,-7906000,170293000,-46737000,None,48244000,48244000,None,None,0,None,None,None,None,-46737000,None,150012000,None,-7906000
83,2019Q2,141.1042857142857,143.00259047619045,139.49927777777776,141.1815873015873,107207.03174603175,-0.77,0.08,-0.85,-1062.5,USD,92387000,117737000,25350000,25350000,-4830000,69453000,27764000,97217000,None,3013000,3013000,3013000,117737000,29431000,None,4023000,27614000,7220000,None,20394000,21048000,-4830000,-807000,20394000,USD,899720000,727288000,261497000,574846000,None,129144000,54285000,54285000,None,None,None,None,None,None,313349000,23298000,None,397031000,250647000,None,None,None,32300000,43301000,108183000,None,None,None,108183000,9261000,33990000,502689000,634405000,561622000,18000,10240000,USD,22746000,None,None,-11130000,-6108000,1966000,2421000,4281000,7318000,20394000,-21370000,329000,None,0,0,None,None,0,None,None,None,None,329000,None,20394000,None,20394000
