,Quarter,1. open,2. high,3. low,4. close,5. volume,reportedEPS,estimatedEPS,surprise,surprisePercentage,reportTime,reportedCurrency_x,grossProfit,totalRevenue,costOfRevenue,costofGoodsAndServicesSold,operatingIncome,sellingGeneralAndAdministrative,researchAndDevelopment,operatingExpenses,investmentIncomeNet,netInterestIncome,interestIncome,interestExpense,nonInterestIncome,otherNonOperatingIncome,depreciation,depreciationAndAmortization,incomeBeforeTax,incomeTaxExpense,interestAndDebtExpense,netIncomeFromContinuingOperations,comprehensiveIncomeNetOfTax,ebit,ebitda,netIncome_x,reportedCurrency_y,totalAssets,totalCurrentAssets,cashAndCashEquivalentsAtCarryingValue,cashAndShortTermInvestments,inventory,currentNetReceivables,totalNonCurrentAssets,propertyPlantEquipment,accumulatedDepreciationAmortizationPPE,intangibleAssets,intangibleAssetsExcludingGoodwill,goodwill,investments,longTermInvestments,shortTermInvestments,otherCurrentAssets,otherNonCurrentAssets,totalLiabilities,totalCurrentLiabilities,currentAccountsPayable,deferredRevenue,currentDebt,shortTermDebt,totalNonCurrentLiabilities,capitalLeaseObligations,longTermDebt,currentLongTermDebt,longTermDebtNoncurrent,shortLongTermDebtTotal,otherCurrentLiabilities,otherNonCurrentLiabilities,totalShareholderEquity,treasuryStock,retainedEarnings,commonStock,commonStockSharesOutstanding,reportedCurrency,operatingCashflow,paymentsForOperatingActivities,proceedsFromOperatingActivities,changeInOperatingLiabilities,changeInOperatingAssets,depreciationDepletionAndAmortization,capitalExpenditures,changeInReceivables,changeInInventory,profitLoss,cashflowFromInvestment,cashflowFromFinancing,proceedsFromRepaymentsOfShortTermDebt,paymentsForRepurchaseOfCommonStock,paymentsForRepurchaseOfEquity,paymentsForRepurchaseOfPreferredStock,dividendPayout,dividendPayoutCommonStock,dividendPayoutPreferredStock,proceedsFromIssuanceOfCommonStock,proceedsFromIssuanceOfLongTermDebtAndCapitalSecuritiesNet,proceedsFromIssuanceOfPreferredStock,proceedsFromRepurchaseOfEquity,proceedsFromSaleOfTreasuryStock,changeInCashAndCashEquivalents,changeInExchangeRate,netIncome_y
84,2017Q2,76.06968253968255,76.54675873015874,75.71496349206349,76.16047619047619,8764130.650793651,1,0.96,0.04,4.1667,pre-market,USD,29854000000,117542000000,87688000000,87688000000,5237000000,24617000000,None,27168000000,35000000,-563000000,35000000,598000000,116526000000,None,None,2551000000,4561000000,1522000000,598000000,3039000000,4317000000,5237000000,7710000000,3039000000,USD,199718000000,57336000000,6545000000,6545000000,43361000000,5252000000,135663000000,107450000000,73625000000,17575000000,17575000000,17575000000,None,None,None,2178000000,10638000000,126027000000,74193000000,41367000000,None,6472000000,2617000000,40025000000,6251000000,37030000000,3256000000,33774000000,37030000000,24336000000,None,73691000000,None,84120000000,302000000,3035000000,USD,5385000000,None,None,-942000000,-68000000,2551000000,1990000000,726000000,-66000000,3152000000,-1861000000,-3972000000,1482000000,2185000000,2185000000,None,1549000000,1549000000,None,None,0,None,-2185000000,None,-322000000,139000000,3039000000
85,2017Q3,78.68698412698413,79.20880476190476,78.25326984126984,78.7036507936508,7967089.142857143,1.08,1.07,0.01,0.9346,pre-market,USD,31834000000,123355000000,91521000000,91521000000,5969000000,25865000000,None,25865000000,38000000,-575000000,38000000,613000000,-788000000,-788000000,None,2618000000,4401000000,1502000000,1401000000,2899000000,4753000000,5969000000,7632000000,2899000000,USD,201566000000,56763000000,6469000000,6469000000,43442000000,5395000000,137620000000,108170000000,75375000000,18037000000,18037000000,18037000000,None,None,None,1457000000,11413000000,125177000000,72811000000,42389000000,None,7174000000,3262000000,40469000000,6763000000,36960000000,3254000000,33706000000,36960000000,22743000000,None,76389000000,None,84838000000,299000000,3008000000,USD,5975000000,None,None,-807000000,-259000000,2618000000,2433000000,-141000000,-167000000,3104000000,-1681000000,-4659000000,662000000,2262000000,2262000000,None,1539000000,1539000000,None,None,1503000000,None,-2262000000,None,-76000000,293000000,2899000000
86,2017Q4,91.67547619047619,92.36000158730158,91.09146031746032,91.78904761904762,9128407.253968254,1,0.97,0.03,3.0928,pre-market,USD,31632000000,123179000000,91547000000,91547000000,4764000000,26868000000,None,26868000000,42000000,-541000000,42000000,583000000,-1344000000,-1344000000,None,2658000000,2724000000,975000000,1927000000,1749000000,1716000000,4764000000,5965000000,1749000000,USD,209414000000,65368000000,7026000000,7026000000,50147000000,5865000000,136902000000,108155000000,76948000000,18204000000,18204000000,18204000000,None,None,None,2330000000,10543000000,133269000000,80435000000,47587000000,None,9021000000,5114000000,40906000000,6700000000,37463000000,3257000000,34206000000,37463000000,23287000000,None,76145000000,None,84480000000,297000000,2981000000,USD,5700000000,None,None,7290000000,6542000000,2658000000,2485000000,-1114000000,6679000000,1904000000,-2312000000,-2785000000,1860000000,2209000000,2209000000,None,1526000000,1526000000,None,None,5973000000,None,-2209000000,None,557000000,-46000000,1749000000
87,2018Q1,96.58098360655737,97.53032786885247,95.48229508196721,96.49819672131149,11680874.131147541,1.33,1.37,-0.04,-2.9197,pre-market,USD,33627000000,136267000000,102640000000,102640000000,4467000000,29160000000,None,34569000000,37000000,-499000000,37000000,536000000,135150000000,-1004000000,None,2702000000,2776000000,601000000,1540000000,2175000000,3127000000,4467000000,6014000000,2175000000,USD,204522000000,59664000000,6756000000,6756000000,43783000000,5614000000,137715000000,107675000000,77479000000,18242000000,18242000000,18242000000,None,2008000000,None,3511000000,11798000000,126653000000,78521000000,46092000000,730000000,9662000000,5257000000,36825000000,6780000000,33783000000,3738000000,30045000000,33783000000,20750000000,None,77869000000,None,85107000000,295000000,2956000000,USD,11277000000,None,None,-1084000000,-5771000000,2702000000,3143000000,-545000000,-6306000000,2363000000,-3225000000,-8459000000,144000000,1640000000,1640000000,None,1510000000,1510000000,None,None,0,None,-1640000000,None,-270000000,101000000,2175000000
88,2018Q2,85.2778125,85.956875,84.5840625,85.28265625,9351218.84375,1.14,1.12,0.02,1.7857,pre-market,USD,30983000000,122690000000,91707000000,91707000000,5154000000,25829000000,None,28507000000,43000000,-487000000,43000000,530000000,121630000000,-1845000000,None,2678000000,2680000000,546000000,530000000,2134000000,3470000000,5154000000,5888000000,2134000000,USD,204927000000,59242000000,7885000000,7885000000,43303000000,4568000000,138507000000,107622000000,79407000000,18850000000,18850000000,18850000000,None,5737000000,None,3486000000,12035000000,129375000000,80757000000,44612000000,None,10038000000,7762000000,36305000000,0,31053000000,1576000000,29477000000,31053000000,25389000000,None,75552000000,None,82982000000,294000000,2950000000,USD,5161000000,None,None,-3534000000,-497000000,2678000000,1818000000,1134000000,-547000000,2276000000,-1682000000,-2486000000,2501000000,539000000,539000000,None,1533000000,1533000000,None,None,0,None,-539000000,None,993000000,None,2134000000
89,2018Q3,91.74777777777777,92.41238095238094,91.23984126984126,91.76015873015874,7150507.174603174,1.29,1.22,0.07,5.7377,pre-market,USD,32457000000,128028000000,95571000000,95571000000,5750000000,26707000000,None,26707000000,51000000,-503000000,51000000,554000000,0,-4849000000,None,2654000000,264000000,1125000000,554000000,-861000000,-3209000000,5750000000,3472000000,-861000000,USD,206062000000,66370000000,15840000000,15840000000,41985000000,5002000000,132694000000,104019000000,78505000000,17840000000,17840000000,17840000000,None,5613000000,None,3543000000,10835000000,134877000000,71683000000,43128000000,1932000000,2228000000,444000000,51568000000,0,46048000000,1090000000,44958000000,46048000000,25903000000,None,71185000000,None,80810000000,294000000,2946000000,USD,5934000000,None,None,4000000,173000000,2654000000,2464000000,-877000000,106000000,-727000000,-2746000000,4966000000,-7262000000,1305000000,1305000000,None,1534000000,1534000000,None,None,15851000000,None,-1305000000,None,-727000000,None,-861000000
90,2018Q4,96.16746031746032,97.15190476190476,95.2502380952381,96.18190476190476,9439224.825396825,1.08,1.01,0.07,6.9307,pre-market,USD,31778000000,124894000000,93116000000,93116000000,4986000000,26792000000,None,26792000000,59000000,-534000000,59000000,593000000,123897000000,-1876000000,None,2615000000,2469000000,759000000,593000000,1710000000,2870000000,4986000000,5677000000,1710000000,USD,226583000000,69446000000,9174000000,9174000000,50380000000,5785000000,150146000000,104358000000,80126000000,31044000000,31044000000,31044000000,None,3816000000,None,4107000000,14744000000,154587000000,85751000000,49729000000,None,11095000000,7795000000,49896000000,0,45866000000,2591000000,43275000000,45866000000,24311000000,None,71996000000,None,80287000000,291000000,2924000000,USD,6213000000,None,None,7664000000,7949000000,2615000000,2732000000,-79000000,7720000000,1817000000,-16126000000,3441000000,7372000000,2317000000,2317000000,None,1530000000,1530000000,None,None,0,None,-2317000000,None,1817000000,None,1710000000
91,2019Q1,97.22032786885245,97.9383819672131,96.52131147540985,97.27065573770493,7683473.852459016,1.41,1.33,0.08,6.015,pre-market,USD,33886000000,138793000000,104907000000,104907000000,6067000000,27819000000,None,30554000000,64000000,-605000000,64000000,669000000,137743000000,202000000,None,2731000000,5538000000,1851000000,669000000,3687000000,3614000000,6067000000,8938000000,3687000000,USD,219295000000,61897000000,7722000000,7722000000,44269000000,6283000000,150320000000,104317000000,81493000000,31181000000,5800000000,31181000000,None,3995000000,None,3623000000,14822000000,146799000000,77477000000,47060000000,1932000000,7830000000,5225000000,50203000000,0,45396000000,1876000000,43520000000,45396000000,20655000000,None,72496000000,None,80785000000,288000000,2896000000,USD,10445000000,None,None,-2160000000,-5815000000,10324000000,3330000000,-546000000,-5968000000,3813000000,-3482000000,-8458000000,-2664000000,3249000000,3249000000,None,1505000000,1505000000,None,None,21000000,None,-3249000000,None,3813000000,None,3687000000
92,2019Q2,103.15428571428572,103.97603174603174,102.62301587301587,103.38873015873016,6157147.857142857,1.13,1.02,0.11,10.7843,pre-market,USD,30891000000,123925000000,93034000000,93034000000,4945000000,25946000000,None,28660000000,48000000,-625000000,48000000,673000000,122949000000,837000000,None,2714000000,5093000000,1251000000,673000000,3842000000,4293000000,4945000000,8480000000,3842000000,USD,234544000000,61739000000,9255000000,9255000000,44751000000,5342000000,152168000000,104604000000,None,31416000000,None,31416000000,None,4799000000,None,2391000000,16148000000,166339000000,79888000000,45110000000,None,6292000000,4828000000,47425000000,3810000000,48889000000,1464000000,47425000000,48889000000,25574000000,None,68205000000,None,76276000000,286000000,2869000000,USD,3563000000,None,None,-3022000000,297000000,111000000,2205000000,970000000,421000000,3906000000,-1135000000,-846000000,-399000000,2135000000,2135000000,None,1520000000,1520000000,None,None,3978000000,None,-2135000000,None,1582000000,None,3842000000
93,2019Q3,113.34953125,114.06421875,112.47328125,113.22859375,5561754.1875,1.27,1.22,0.05,4.0984,pre-market,USD,32454000000,130377000000,97923000000,97923000000,5583000000,26871000000,None,26987000000,56000000,-585000000,48000000,633000000,129388000000,-85000000,None,2722000000,4843000000,1233000000,633000000,3610000000,3431000000,5583000000,8198000000,3610000000,USD,234861000000,61371000000,9283000000,9283000000,44134000000,5382000000,173490000000,104674000000,None,31454000000,None,31454000000,None,4820000000,None,2572000000,16174000000,164534000000,80283000000,45871000000,1765000000,10311000000,3681000000,64398000000,3915000000,48800000000,4396000000,44404000000,48800000000,23714000000,None,70327000000,None,78432000000,285000000,2853000000,USD,7622000000,None,None,129000000,-758000000,116000000,2666000000,8000000,-641000000,3680000000,-2689000000,-4685000000,-1165000000,1572000000,1572000000,None,1516000000,1516000000,None,None,42000000,None,-1572000000,None,3680000000,None,3610000000
94,2019Q4,119.25734375,119.89015625,118.4578125,119.13390625,4909818.046875,1.16,1.09,0.07,6.422,pre-market,USD,32091000000,127991000000,95900000000,95900000000,4718000000,27373000000,None,27500000000,44000000,-589000000,36000000,625000000,126981000000,244000000,None,2723000000,4340000000,1052000000,625000000,3288000000,2176000000,4718000000,7688000000,3288000000,USD,239830000000,67912000000,8606000000,8606000000,51546000000,5612000000,171918000000,104326000000,None,30716000000,None,30716000000,None,5000000000,None,2148000000,15777000000,168181000000,83784000000,49750000000,1863000000,11227000000,4926000000,64721000000,4068000000,49005000000,4093000000,44912000000,49005000000,22480000000,None,71649000000,None,80656000000,284000000,2843000000,USD,3354000000,708000000,None,4663000000,7445000000,127000000,2894000000,-317000000,7778000000,3321000000,-2461000000,-1682000000,1282000000,1122000000,1122000000,None,1509000000,1509000000,None,None,1472000000,None,-1122000000,None,3321000000,None,3288000000
95,2020Q1,115.07145161290323,117.04629032258065,113.54631290322581,115.39838709677419,9338355.129032258,1.38,1.43,-0.05,-3.4965,pre-market,USD,33923000000,141671000000,107748000000,107748000000,5322000000,28601000000,None,21638000000,41000000,-611000000,264000000,875000000,140608000000,962000000,None,-7679000000,5520000000,1379000000,875000000,33923000000,3718000000,5322000000,-1284000000,4141000000,USD,236495000000,61806000000,9465000000,9465000000,44435000000,6284000000,179889000000,105208000000,89820000000,36273000000,5200000000,31073000000,5438000000,5990000000,5438000000,1622000000,16567000000,161826000000,77790000000,46973000000,None,8241000000,600000000,64192000000,4307000000,49076000000,5362000000,43714000000,49076000000,20586000000,None,74669000000,None,83943000000,284000000,2835000000,USD,10716000000,6838000000,None,-1951000000,-7004000000,126000000,2940000000,-507000000,-7258000000,4294000000,-2843000000,-7086000000,-4374000000,888000000,888000000,None,1503000000,1503000000,None,None,0,None,-888000000,None,4294000000,None,4141000000
96,2020Q2,123.38698412698413,124.72571428571429,121.98230158730159,123.39936507936508,9197099.047619049,1.18,1.12,0.06,5.3571,pre-market,USD,32596000000,134622000000,102026000000,102026000000,5224000000,27372000000,None,27372000000,43000000,-549000000,43000000,592000000,133672000000,721000000,None,2791000000,5312000000,1322000000,592000000,4074000000,627000000,5224000000,8779000000,3990000000,USD,232892000000,63328000000,14930000000,14930000000,41217000000,5029000000,169564000000,101872000000,None,29416000000,None,29416000000,None,None,None,2152000000,16770000000,164652000000,82647000000,44096000000,None,12283000000,4048000000,63149000000,4474000000,48989000000,5983000000,43006000000,48989000000,24965000000,None,68240000000,None,81141000000,284000000,2831000000,USD,7017000000,None,None,-2243000000,-2305000000,2791000000,1752000000,924000000,-2221000000,4074000000,-1696000000,565000000,3542000000,723000000,723000000,None,1529000000,1529000000,None,None,0,None,-723000000,None,5886000000,None,3990000000
97,2020Q3,133.271875,134.82405625,131.8497328125,133.3828125,10868649.15625,1.56,1.25,0.31,24.8,pre-market,USD,35053000000,137742000000,102689000000,102689000000,6059000000,28994000000,None,28994000000,23000000,-635000000,23000000,658000000,136824000000,3222000000,None,2771000000,8683000000,2207000000,658000000,6439000000,6860000000,6059000000,12075000000,6476000000,USD,237382000000,64996000000,16906000000,26799000000,41084000000,5111000000,172386000000,101182000000,None,29542000000,None,29542000000,9893000000,None,9893000000,1895000000,19950000000,162072000000,81957000000,46326000000,None,8193000000,357000000,61301000000,4673000000,46512000000,5553000000,40959000000,46512000000,26828000000,None,75310000000,None,87614000000,283000000,2832000000,USD,11939000000,None,None,5027000000,-633000000,2771000000,1817000000,-101000000,-245000000,6439000000,-1938000000,-8379000000,-3720000000,0,0,None,1595000000,1529000000,None,None,0,None,0,None,6439000000,None,6476000000
98,2020Q4,145.796171875,146.8741265625,144.65289375,145.6840625,6827980.9375,1.34,1.18,0.16,13.5593,pre-market,USD,34369000000,134708000000,100339000000,100339000000,5778000000,28591000000,None,28591000000,25000000,-516000000,25000000,541000000,133752000000,1853000000,None,2771000000,7049000000,1914000000,541000000,5201000000,6303000000,5778000000,10427000000,5135000000,USD,250863000000,73602000000,14325000000,27094000000,51842000000,5770000000,177261000000,102232000000,None,30236000000,None,30236000000,12769000000,None,12769000000,1665000000,22736000000,169432000000,88121000000,54152000000,None,5172000000,240000000,61581000000,4750000000,45207000000,4358000000,40849000000,45207000000,26524000000,None,81431000000,None,92279000000,283000000,2833000000,USD,3924000000,None,None,7823000000,9952000000,2771000000,2869000000,-658000000,10726000000,5201000000,-2873000000,-3526000000,-123000000,463000000,463000000,None,1534000000,1524000000,None,None,0,None,-463000000,None,5201000000,None,5135000000
99,2021Q1,138.9762295081967,140.17354098360656,137.98255901639345,138.962131147541,9529125.885245902,1.46,1.51,-0.05,-3.3113,pre-market,USD,36818000000,152079000000,115261000000,115261000000,5487000000,31331000000,None,39287000000,30000000,-494000000,-11000000,483000000,143612000000,None,None,2819000000,-676000000,1415000000,483000000,-2008000000,759000000,5487000000,2750000000,-2091000000,USD,252496000000,90067000000,17741000000,32163000000,44949000000,6516000000,167329000000,92201000000,88370000000,33883000000,4900000000,28983000000,14422000000,None,14422000000,20861000000,23598000000,171571000000,92645000000,49141000000,None,3806000000,200000000,57950000000,3847000000,44309000000,3115000000,41194000000,44309000000,35898000000,None,80925000000,None,88763000000,282000000,2828000000,USD,13194000000,None,None,846000000,-6530000000,2819000000,3826000000,None,-5865000000,-2008000000,-3564000000,-4777000000,-23000000,1439000000,1439000000,None,1892000000,1534000000,None,None,0,None,-1439000000,None,4853000000,None,-2091000000
100,2021Q2,139.72904761904763,140.63079523809526,138.9098238095238,139.73142857142858,7854192.952380952,1.69,1.21,0.48,39.6694,pre-market,USD,35038000000,138310000000,103272000000,103272000000,6909000000,28129000000,None,28962000000,30000000,-536000000,30000000,566000000,136726000000,-2529000000,None,2661000000,3763000000,1033000000,566000000,2811000000,6550000000,6909000000,7071000000,2730000000,USD,236581000000,76591000000,22846000000,23846000000,46383000000,5797000000,159990000000,90996000000,None,28872000000,None,28872000000,1000000000,None,1000000000,1565000000,22493000000,158246000000,80841000000,48151000000,None,4369000000,362000000,57005000000,3802000000,43411000000,3500000000,40273000000,43773000000,26022000000,None,78335000000,None,82577000000,280000000,2815000000,USD,2858000000,None,None,-4580000000,1642000000,2661000000,2214000000,828000000,1487000000,2811000000,5850000000,-5399000000,138000000,2809000000,2809000000,None,1549000000,1549000000,None,None,0,None,-2809000000,None,3309000000,None,2730000000
101,2021Q3,144.5646875,145.5361203125,143.7613578125,144.53546875,7258143.296875,1.78,1.57,0.21,13.3758,pre-market,USD,35865000000,141048000000,105183000000,105183000000,7354000000,28511000000,None,28511000000,37000000,-478000000,37000000,515000000,139871000000,-953000000,None,2641000000,5835000000,1559000000,515000000,4364000000,4246000000,7354000000,9079000000,4276000000,USD,238552000000,78243000000,22831000000,23831000000,47754000000,6103000000,160309000000,91621000000,None,29159000000,None,29159000000,1000000000,None,1000000000,1555000000,21552000000,158023000000,81122000000,49601000000,None,2789000000,671000000,56649000000,3952000000,40527000000,1617000000,39581000000,41198000000,27024000000,None,80529000000,None,84572000000,278000000,2799000000,USD,9565000000,None,None,3126000000,1468000000,2641000000,2805000000,-376000000,1238000000,4364000000,-3448000000,-6160000000,303000000,2391000000,2391000000,None,1556000000,1542000000,None,None,0,None,-2391000000,None,4364000000,None,4276000000
102,2021Q4,143.20078125,144.3328578125,142.1093875,143.22046875,8663770.5,1.45,1.4,0.05,3.5714,pre-market,USD,35502000000,140525000000,105023000000,105023000000,5792000000,29710000000,None,29710000000,44000000,-442000000,44000000,486000000,136807000000,-1203000000,None,2650000000,4120000000,1015000000,2886000000,3132000000,2593000000,5792000000,9693000000,3105000000,USD,244851000000,82964000000,16111000000,17111000000,57484000000,7349000000,161887000000,92242000000,None,28923000000,None,28923000000,1000000000,None,1000000000,2020000000,22633000000,162577000000,87620000000,57156000000,None,2530000000,447000000,53581000000,4061000000,37553000000,1575000000,36425000000,38000000000,26448000000,None,82274000000,None,85674000000,277000000,2785000000,USD,3868000000,None,None,8662000000,10955000000,2650000000,3569000000,-1294000000,9938000000,3132000000,-3932000000,-6554000000,-213000000,2168000000,2168000000,None,1542000000,1536000000,None,None,0,None,1063000000,None,3132000000,None,3105000000
103,2022Q1,140.64854838709675,142.1148258064516,139.4511064516129,140.83967741935484,8259546.451612903,1.53,1.5,0.03,2,pre-market,USD,37349000000,152871000000,115522000000,115522000000,5887000000,31462000000,None,32027000000,47000000,-380000000,-41000000,339000000,151535000000,-725000000,None,2028000000,4711000000,1149000000,329000000,3633000000,3284000000,5887000000,7915000000,3562000000,USD,244860000000,81070000000,14760000000,27648000000,56511000000,8280000000,168590000000,94515000000,94809000000,33814000000,4800000000,29014000000,1000000000,None,12888000000,1519000000,22152000000,161607000000,87379000000,55261000000,None,3714000000,410000000,52116000000,4243000000,37667000000,2803000000,34864000000,37667000000,24352000000,None,83253000000,None,86904000000,276000000,2771000000,USD,7890000000,None,None,-245000000,-1546000000,2706000000,4518000000,-954000000,-899000000,3633000000,-4485000000,-4715000000,-35000000,2419000000,2419000000,None,1929000000,1525000000,None,None,0,None,-2411000000,None,-1310000000,None,3562000000
104,2022Q2,138.42629032258066,140.0610758064516,136.92981774193547,138.34290322580645,9438985.306451613,1.3,1.48,-0.18,-12.1622,pre-market,USD,34722000000,141569000000,106847000000,106847000000,5318000000,29404000000,None,29404000000,36000000,-419000000,36000000,455000000,140288000000,-1998000000,None,2680000000,2852000000,798000000,455000000,2103000000,2322000000,5318000000,6036000000,2054000000,USD,246142000000,83220000000,11817000000,11817000000,61229000000,7674000000,162922000000,94741000000,None,29438000000,None,29438000000,None,None,None,2500000000,20267000000,169246000000,96530000000,52926000000,None,15523000000,11432000000,49809000000,4409000000,24322000000,3580000000,32174000000,35754000000,26596000000,None,76896000000,None,80532000000,275000000,2754000000,USD,-3758000000,None,None,-6540000000,4768000000,2680000000,3539000000,837000000,4699000000,2103000000,-4558000000,5315000000,10995000000,2408000000,2408000000,None,1543000000,1543000000,None,None,0,None,-2373000000,None,-3001000000,None,2054000000
105,2022Q3,131.1759375,132.66439375,130.0895875,131.4184375,7881144.421875,1.77,1.62,0.15,9.2593,pre-market,USD,37021000000,152859000000,115838000000,115838000000,6854000000,30167000000,None,30167000000,31000000,-448000000,31000000,479000000,151381000000,238000000,None,2968000000,6646000000,1497000000,479000000,5147000000,3753000000,6854000000,9822000000,5149000000,USD,247199000000,84164000000,13923000000,13923000000,59921000000,7522000000,163035000000,96006000000,None,28664000000,None,28664000000,None,None,None,2798000000,19979000000,169630000000,99899000000,54191000000,None,16484000000,10634000000,47361000000,4420000000,24483000000,5316000000,29801000000,35117000000,13668000000,None,77569000000,None,82519000000,272000000,2736000000,USD,12998000000,None,None,3664000000,-1149000000,2699000000,3953000000,37000000,-969000000,5147000000,-4026000000,-6715000000,-765000000,3339000000,3339000000,None,1538000000,1538000000,None,None,0,None,-3329000000,None,2257000000,None,5149000000
106,2022Q4,142.46349206349208,143.74353809523808,141.29740793650794,142.47095238095238,6284822.587301588,1.5,1.32,0.18,13.6364,pre-market,USD,37200000000,152813000000,115613000000,115613000000,2695000000,34505000000,None,34505000000,84000000,-500000000,84000000,584000000,151469000000,-3626000000,None,2755000000,-1462000000,336000000,584000000,-1767000000,-2684000000,2695000000,1908000000,-1798000000,USD,247656000000,87680000000,11587000000,11587000000,64706000000,8218000000,159976000000,97553000000,None,28137000000,None,28137000000,None,None,None,3169000000,16295000000,175403000000,101408000000,57263000000,None,12818000000,6811000000,51105000000,4512000000,32582000000,5458000000,33935000000,39393000000,15110000000,14760000000,72253000000,None,77946000000,270000000,2711000000,USD,6458000000,None,None,7464000000,5361000000,2755000000,4569000000,-933000000,5278000000,-1767000000,-4381000000,-4181000000,-3779000000,2961000000,2961000000,None,1535000000,1519000000,None,None,4969000000,None,-2951000000,None,-2104000000,None,-1798000000
107,2023Q1,142.38032258064516,143.42331774193548,141.16869032258066,142.38338709677421,6544478.5322580645,1.71,1.51,0.2,13.245,pre-market,USD,38625000000,164048000000,125423000000,125423000000,5561000000,33064000000,None,33660000000,103000000,-507000000,18000000,525000000,162743000000,3848000000,None,2811000000,9368000000,3093000000,525000000,5809000000,6637000000,5561000000,12323000000,6275000000,USD,243197000000,75655000000,8625000000,19794000000,56576000000,7933000000,171842000000,100760000000,101610000000,32474000000,4300000000,28174000000,500000000,None,11169000000,2521000000,20134000000,166504000000,92198000000,53742000000,None,5130000000,372000000,52320000000,4843000000,38840000000,4191000000,34649000000,38840000000,29365000000,14688000000,76693000000,None,83135000000,808000000,2697000000,USD,13143000000,None,None,-1747000000,-8901000000,2811000000,4796000000,299000000,-8480000000,5809000000,-4757000000,-11458000000,-6485000000,1212000000,1212000000,None,1942000000,1514000000,None,None,72000000,None,-1201000000,None,-3072000000,None,6275000000
108,2023Q2,151.2341935483871,152.18810322580643,150.36773870967744,151.345,5890952.29032258,1.47,1.32,0.15,11.3636,pre-market,USD,37017000000,152301000000,115284000000,115284000000,6240000000,30777000000,None,30777000000,107000000,-557000000,107000000,664000000,151004000000,-2995000000,None,2845000000,2465000000,792000000,664000000,1896000000,2206000000,6240000000,6197000000,1673000000,USD,245053000000,78511000000,10575000000,10575000000,56932000000,7647000000,166542000000,102335000000,None,28306000000,None,28306000000,None,None,None,3357000000,17098000000,172648000000,95505000000,54268000000,None,6293000000,1711000000,56084000000,5039000000,40384000000,3975000000,38120000000,42095000000,33454000000,13999000000,72405000000,None,78035000000,808000000,2694000000,USD,4633000000,None,None,-2916000000,879000000,2845000000,4429000000,376000000,154000000,1896000000,-4860000000,1940000000,1343000000,686000000,686000000,None,1538000000,1538000000,None,None,4967000000,None,-203000000,None,1713000000,None,1673000000
109,2023Q3,159.75142857142856,160.66848095238095,158.78916825396826,159.63984126984127,5265195.650793651,1.84,1.71,0.13,7.6023,pre-market,USD,39782000000,161632000000,121850000000,121850000000,7316000000,32466000000,None,32466000000,148000000,-494000000,148000000,642000000,160280000000,3905000000,None,2905000000,10565000000,2674000000,642000000,8053000000,8220000000,7316000000,14274000000,7891000000,USD,255121000000,82032000000,13888000000,13888000000,56722000000,7891000000,173089000000,104733000000,None,28268000000,None,28268000000,None,None,None,3531000000,20826000000,175565000000,99220000000,56576000000,None,8096000000,4546000000,55233000000,5449000000,35157000000,2897000000,36806000000,39703000000,32306000000,15109000000,79556000000,None,85470000000,269000000,2693000000,USD,13568000000,None,None,4569000000,-1537000000,2905000000,4787000000,-261000000,-376000000,8053000000,-5049000000,-5249000000,2838000000,485000000,485000000,None,1748000000,1534000000,None,None,0,None,-271000000,None,3270000000,None,7891000000
110,2023Q4,158.64492063492062,159.64936507936508,157.562146031746,158.73396825396824,7529882.873015873,1.53,1.52,0.01,0.6579,pre-market,USD,39621000000,160804000000,121183000000,121183000000,6202000000,33419000000,None,33419000000,145000000,-537000000,145000000,682000000,159439000000,None,None,2986000000,725000000,272000000,682000000,643000000,-302000000,6202000000,4583000000,453000000,USD,259174000000,88391000000,12154000000,12154000000,63951000000,8625000000,170783000000,107471000000,None,28015000000,None,28015000000,None,None,None,3661000000,15944000000,179718000000,104230000000,61049000000,None,13436000000,9942000000,54829000000,5670000000,29206000000,2806000000,36342000000,39148000000,27665000000,14304000000,79456000000,None,85831000000,269000000,2693000000,USD,813000000,None,None,1254000000,8648000000,2986000000,5458000000,None,7543000000,643000000,-5465000000,3130000000,5402000000,111000000,111000000,None,1538000000,1534000000,None,None,0,None,-101000000,None,None,None,453000000
111,2024Q1,124.09327868852458,124.82467213114755,123.29450819672131,124.14803278688524,11516790.459016394,0.6,0.55,0.05,9.0909,pre-market,USD,41563000000,173388000000,131825000000,131825000000,7254000000,34309000000,None,35064000000,146000000,-549000000,48000000,597000000,171914000000,None,None,3117000000,7334000000,1840000000,597000000,5678000000,5765000000,7254000000,10371000000,5494000000,USD,252399000000,76877000000,9867000000,18316000000,54892000000,8796000000,179622000000,110810000000,109049000000,32213000000,4100000000,28113000000,1200000000,None,8449000000,3322000000,17071000000,168538000000,92415000000,56812000000,None,5050000000,878000000,54784000000,5709000000,39579000000,3447000000,36132000000,39579000000,29637000000,14629000000,83861000000,None,89814000000,805000000,24229000000,USD,16712000000,None,None,-2184000000,-9832000000,3117000000,5932000000,None,-9338000000,5678000000,-5913000000,-13235000000,-9071000000,1497000000,1497000000,None,2079000000,1534000000,None,None,0,None,-1488000000,None,None,None,5494000000
