,Quarter,1. open,2. high,3. low,4. close,5. volume,reportedEPS,estimatedEPS,surprise,surprisePercentage,reportedCurrency_x,grossProfit,totalRevenue,costOfRevenue,costofGoodsAndServicesSold,operatingIncome,sellingGeneralAndAdministrative,researchAndDevelopment,operatingExpenses,investmentIncomeNet,netInterestIncome,interestIncome,interestExpense,nonInterestIncome,otherNonOperatingIncome,depreciation,depreciationAndAmortization,incomeBeforeTax,incomeTaxExpense,interestAndDebtExpense,netIncomeFromContinuingOperations,comprehensiveIncomeNetOfTax,ebit,ebitda,netIncome_x,reportedCurrency_y,totalAssets,totalCurrentAssets,cashAndCashEquivalentsAtCarryingValue,cashAndShortTermInvestments,inventory,currentNetReceivables,totalNonCurrentAssets,propertyPlantEquipment,accumulatedDepreciationAmortizationPPE,intangibleAssets,intangibleAssetsExcludingGoodwill,goodwill,investments,longTermInvestments,shortTermInvestments,otherCurrentAssets,otherNonCurrentAssets,totalLiabilities,totalCurrentLiabilities,currentAccountsPayable,deferredRevenue,currentDebt,shortTermDebt,totalNonCurrentLiabilities,capitalLeaseObligations,longTermDebt,currentLongTermDebt,longTermDebtNoncurrent,shortLongTermDebtTotal,otherCurrentLiabilities,otherNonCurrentLiabilities,totalShareholderEquity,treasuryStock,retainedEarnings,commonStock,commonStockSharesOutstanding,reportedCurrency,operatingCashflow,paymentsForOperatingActivities,proceedsFromOperatingActivities,changeInOperatingLiabilities,changeInOperatingAssets,depreciationDepletionAndAmortization,capitalExpenditures,changeInReceivables,changeInInventory,profitLoss,cashflowFromInvestment,cashflowFromFinancing,proceedsFromRepaymentsOfShortTermDebt,paymentsForRepurchaseOfCommonStock,paymentsForRepurchaseOfEquity,paymentsForRepurchaseOfPreferredStock,dividendPayout,dividendPayoutCommonStock,dividendPayoutPreferredStock,proceedsFromIssuanceOfCommonStock,proceedsFromIssuanceOfLongTermDebtAndCapitalSecuritiesNet,proceedsFromIssuanceOfPreferredStock,proceedsFromRepurchaseOfEquity,proceedsFromSaleOfTreasuryStock,changeInCashAndCashEquivalents,changeInExchangeRate,netIncome_y
48,2011Q4,161.67507460317458,164.12460476190475,159.1352253968254,161.74571428571429,843015.873015873,2.83,2.63,0.2,7.6046,USD,2195000000,2227000000,32000000,87000000,808000000,341000000,None,1419000000,9000000,-48000000,None,48000000,2132000000,7000000,None,-42000000,787000000,232000000,48000000,808000000,538000000,835000000,793000000,555000000,USD,179896000000,3506000000,3506000000,3506000000,267000000,None,31485000000,537000000,483000000,30148000000,17356000000,12792000000,1631000000,794000000,None,None,None,154534000000,21018000000,None,None,100000000,100000000,152106000000,None,4690000000,None,None,4790000000,1405000000,119592000000,25048000000,218000000,5046000000,1000000,138463135,USD,873000000,212000000,None,-219000000,-59000000,-42000000,29000000,-121000000,None,583000000,-18000000,-310000000,0,102000000,102000000,None,245000000,245000000,None,2000000,None,None,-97000000,None,523000000,-22000000,555000000
49,2012Q1,192.39774032258066,194.05627258064516,190.31112096774194,192.61822580645162,662027.4193548387,3.06,2.99,0.07,2.3411,USD,4087000000,4449000000,362000000,920000000,815000000,307000000,None,1434000000,9000000,-49000000,None,49000000,2076000000,23000000,None,55000000,835000000,263000000,49000000,575000000,609000000,884000000,939000000,572000000,USD,185518000000,2552000000,2552000000,2552000000,265000000,None,31846000000,545000000,514000000,30379000000,17480000000,12899000000,1951000000,922000000,None,None,None,159915000000,22442000000,None,None,100000000,100000000,156424000000,None,4690000000,None,None,4790000000,1844000000,123963000000,25303000000,104000000,5333000000,1000000,139560520,USD,-102000000,116000000,None,430000000,505000000,55000000,204000000,341000000,None,575000000,-487000000,-393000000,0,262000000,262000000,None,285000000,285000000,None,2000000,None,None,-221000000,None,-954000000,28000000,572000000
50,2012Q2,181.5157142857143,183.2358841269841,179.3574365079365,181.13015873015874,1377606.349206349,3.16,3.04,0.12,3.9474,USD,4029000000,4406000000,377000000,879000000,829000000,324000000,None,1400000000,8000000,-52000000,None,52000000,2051000000,-40000000,None,53000000,783000000,229000000,52000000,560000000,518000000,835000000,888000000,554000000,USD,182480000000,3595000000,3595000000,3595000000,169000000,None,31828000000,571000000,544000000,30329000000,17441000000,12888000000,1879000000,928000000,None,None,None,157558000000,22245000000,None,None,100000000,100000000,154120000000,None,6185000000,None,None,6285000000,1899000000,119542000000,24672000000,124000000,5627000000,2000000,167372756,USD,967000000,532000000,None,-200000000,-36000000,53000000,57000000,-290000000,None,560000000,-60000000,158000000,0,1043000000,1043000000,None,260000000,260000000,None,2000000,None,None,-1036000000,None,1043000000,-22000000,554000000
51,2012Q3,175.4268253968254,176.92754126984127,173.9604746031746,175.53666666666666,598598.4126984127,3.1,3.01,0.09,2.99,USD,4204000000,4583000000,379000000,94000000,875000000,327000000,None,1445000000,10000000,-57000000,None,57000000,2146000000,30000000,None,52000000,892000000,250000000,57000000,655000000,710000000,949000000,1001000000,642000000,USD,192828000000,4223000000,4223000000,4223000000,124000000,None,31784000000,560000000,564000000,30350000000,17442000000,12908000000,1864000000,874000000,None,None,None,167519000000,22662000000,None,None,100000000,100000000,162921000000,None,6186000000,None,None,6286000000,9000000,128013000000,25057000000,274000000,6010000000,2000000,167102878,USD,1021000000,305000000,None,364000000,425000000,52000000,-140000000,421000000,None,655000000,-4000000,-426000000,0,170000000,170000000,None,259000000,259000000,None,2000000,None,None,-165000000,None,628000000,37000000,642000000
52,2012Q4,192.7134677419355,194.4989306451613,191.2685370967742,192.9174193548387,775251.6129032258,3.47,3.32,0.15,4.5181,USD,2539000000,2539000000,453000000,1093000000,1005000000,401000000,None,1534000000,9000000,-57000000,None,57000000,2333000000,-67000000,None,-31000000,978000000,288000000,57000000,1005000000,689000000,1035000000,1004000000,690000000,USD,200451000000,4606000000,4606000000,4606000000,270000000,None,31608000000,557000000,572000000,30312000000,17402000000,12910000000,1750000000,715000000,None,None,None,174834000000,23121000000,None,None,100000000,100000000,173665000000,None,5687000000,None,None,5787000000,14000000,134768000000,25403000000,432000000,6444000000,2000000,168875304,USD,354000000,224000000,None,-317000000,72000000,-31000000,29000000,-176000000,None,650000000,285000000,-283000000,0,170000000,170000000,None,256000000,256000000,None,1000000,None,None,-169000000,None,383000000,27000000,690000000
53,2013Q1,238.33083333333335,240.49626166666667,236.63195166666668,238.88616666666667,827821.6666666666,3.96,3.73,0.23,6.1662,USD,4461000000,4844000000,383000000,1169000000,909000000,331000000,None,1540000000,6000000,-54000000,None,54000000,2254000000,41000000,None,52000000,916000000,284000000,54000000,666000000,525000000,970000000,1022000000,632000000,USD,200738000000,3942000000,4606000000,3942000000,305000000,None,31420000000,529000000,593000000,30266000000,17362000000,12904000000,1711000000,625000000,None,None,None,175071000000,20939000000,None,None,None,100000000,173414000000,None,5687000000,None,None,8019000000,602000000,137302000000,25345000000,523000000,6767000000,2000000,168967457,USD,190000000,102000000,None,592000000,321000000,52000000,18000000,376000000,63000000,666000000,31000000,-805000000,-100000000,461000000,461000000,None,309000000,309000000,None,1000000,None,None,-455000000,None,-664000000,-80000000,632000000
54,2013Q2,267.9665625,270.9801921875,264.36878125,267.90453125,844848.4375,3.65,3.58,0.07,1.9553,USD,2110000000,2627000000,517000000,1128000000,849000000,465000000,None,1633000000,4000000,-53000000,None,53000000,2284000000,69000000,None,52000000,941000000,212000000,53000000,706000000,697000000,994000000,1046000000,729000000,USD,193745000000,3668000000,3668000000,3668000000,425000000,None,31412000000,524000000,614000000,30221000000,17322000000,12899000000,1773000000,667000000,None,None,None,167920000000,19426000000,None,None,None,19426000000,166649000000,None,4938000000,None,None,7083000000,948000000,132846000000,25589000000,750000000,7210000000,2000000,168150018,USD,1140000000,492000000,None,-353000000,-114000000,52000000,28000000,-361000000,-195000000,706000000,-21000000,-1388000000,0,254000000,254000000,None,286000000,286000000,None,2000000,None,None,-242000000,None,-274000000,-5000000,729000000
55,2013Q3,271.59328125,273.929071875,269.180921875,271.65890625,640384.375,4.15,3.82,0.33,8.6387,USD,2236000000,2624000000,388000000,1132000000,966000000,334000000,None,1506000000,8000000,-52000000,None,52000000,2268000000,-18000000,None,54000000,949000000,219000000,52000000,729000000,849000000,1001000000,1055000000,730000000,USD,212717000000,3987000000,3987000000,3987000000,505000000,None,31660000000,523000000,649000000,30451000000,17513000000,12938000000,1878000000,686000000,None,None,None,186531000000,3322000000,None,None,None,None,183209000000,None,4938000000,None,None,7006000000,1322000000,146646000000,25999000000,993000000,7653000000,2000000,167277854,USD,1146000000,277000000,None,2041000000,2198000000,54000000,14000000,2046000000,-154000000,729000000,-285000000,-619000000,0,269000000,269000000,None,287000000,287000000,None,2000000,None,None,-267000000,None,319000000,77000000,730000000
56,2013Q4,298.1678125,301.01663125,295.5689671875,298.51625,553260.296875,3.88,3.88,0,0,USD,2777000000,2777000000,380000000,1193000000,1133000000,410000000,None,1644000000,4000000,-52000000,None,52000000,2567000000,24000000,None,-30000000,1148000000,307000000,52000000,1133000000,885000000,1200000000,1170000000,841000000,USD,219873000000,4390000000,4390000000,4390000000,486000000,None,31822000000,525000000,611000000,30481000000,17501000000,12980000000,2151000000,816000000,486000000,None,None,193203000000,1084000000,None,None,None,0,192119000000,None,4939000000,None,5284000000,4939000000,1747000000,155113000000,26460000000,1210000000,8208000000,2000000,166589688,USD,850000000,395000000,None,-2193000000,-2109000000,55000000,34000000,-2075000000,56000000,850000000,-208000000,-580000000,0,259000000,259000000,None,286000000,286000000,None,2000000,None,None,-244000000,None,403000000,25000000,841000000
57,2014Q1,306.09950819672133,308.8910786885246,302.9909213114754,305.65016393442625,776042.6229508197,4.92,4.33,0.59,13.6259,USD,2450000000,2819000000,369000000,1265000000,1051000000,313000000,None,1619000000,10000000,-53000000,None,53000000,2468000000,17000000,None,56000000,1080000000,324000000,53000000,744000000,756000000,1133000000,1189000000,756000000,USD,216297000000,4394000000,4394000000,4394000000,569000000,None,31734000000,508000000,641000000,30434000000,17459000000,12975000000,2092000000,792000000,None,None,None,189596000000,1615000000,None,None,None,0,187981000000,None,5936000000,None,None,5936000000,668000000,155097000000,26478000000,1180000000,8598000000,2000000,167003034,USD,-206000000,201000000,None,428000000,801000000,56000000,15000000,624000000,-270000000,744000000,133000000,64000000,0,575000000,575000000,None,366000000,366000000,None,1000000,997000000,None,-574000000,None,4000000,13000000,756000000
58,2014Q2,306.5930158730159,308.8932523809524,303.75778888888885,306.49380952380955,583414.2857142857,4.43,4.11,0.32,7.7859,USD,4999000000,5431000000,432000000,1238000000,1122000000,377000000,None,1656000000,3000000,-60000000,None,60000000,2567000000,16000000,None,55000000,1105000000,297000000,60000000,841000000,844000000,1165000000,1220000000,808000000,USD,231693000000,5578000000,5127000000,5578000000,451000000,None,31766000000,496000000,671000000,30389000000,17418000000,12971000000,2095000000,881000000,451000000,None,None,204627000000,3091000000,None,None,None,0,201536000000,None,5936000000,None,None,5936000000,1079000000,161499000000,26881000000,1416000000,9080000000,2000000,166228240,USD,841000000,595000000,None,1506000000,1505000000,55000000,19000000,1340000000,-149000000,841000000,-39000000,9000000,0,257000000,257000000,None,326000000,326000000,None,0,0,None,-258000000,None,733000000,31000000,808000000
59,2014Q3,321.79421875,324.06718125,319.644453125,321.83734375,564233.203125,4.89,4.46,0.43,9.6413,USD,5141000000,5571000000,430000000,1276000000,1157000000,376000000,None,1692000000,10000000,-61000000,None,61000000,2618000000,-52000000,None,54000000,1149000000,232000000,61000000,873000000,747000000,1210000000,1264000000,917000000,USD,222812000000,6626000000,6149000000,6626000000,477000000,None,31566000000,468000000,680000000,30344000000,17378000000,12966000000,1951000000,754000000,477000000,None,None,195528000000,1576000000,None,None,None,0,193952000000,None,5937000000,None,None,5937000000,1487000000,178416000000,27106000000,1657000000,9673000000,2000000,165475182,USD,873000000,336000000,None,-1451000000,-1552000000,54000000,6000000,-1538000000,101000000,873000000,163000000,216000000,0,256000000,256000000,None,324000000,324000000,None,0,409000000,None,-256000000,None,1022000000,-89000000,917000000
60,2014Q4,341.64359375,344.523928125,338.75775,341.6796875,558482.5625,5.21,4.66,0.55,11.8026,USD,2784000000,2784000000,339000000,1218000000,1144000000,387000000,None,1640000000,6000000,-58000000,None,58000000,2556000000,-60000000,None,-48000000,1091000000,278000000,58000000,1144000000,709000000,1149000000,1101000000,813000000,USD,239792000000,6259000000,5723000000,6259000000,536000000,None,31501000000,467000000,587000000,30305000000,17344000000,12961000000,1921000000,729000000,536000000,33718000000,None,212272000000,1035000000,None,None,None,0,211253000000,None,3389000000,750000000,5309000000,4938000000,1865000000,195827000000,27366000000,1894000000,10164000000,2000000,164786788,USD,806000000,311000000,None,-565000000,-415000000,48000000,26000000,-504000000,-112000000,806000000,-18000000,-1592000000,0,256000000,256000000,None,322000000,322000000,None,0,0,None,-252000000,None,-426000000,-87000000,813000000
61,2015Q1,362.29491803278694,365.6401213114754,359.2062639344262,362.4131147540984,546972.4426229508,4.82,4.67,0.15,3.212,USD,4947000000,5334000000,387000000,1282000000,1067000000,339000000,None,1656000000,4000000,-51000000,None,51000000,2515000000,51000000,None,48000000,1080000000,258000000,51000000,860000000,656000000,1131000000,1179000000,822000000,USD,242714000000,5162000000,4277000000,5162000000,869000000,None,31693000000,537000000,605000000,30404000000,17429000000,12975000000,2204000000,752000000,869000000,None,None,215058000000,1714000000,None,None,None,0,213344000000,None,4938000000,None,None,4938000000,684000000,198499000000,27375000000,1927000000,10597000000,2000000,164949507,USD,89000000,173000000,None,744000000,1177000000,48000000,98000000,750000000,-337000000,825000000,-99000000,-748000000,0,498000000,498000000,None,389000000,389000000,None,0,0,None,-498000000,None,-1446000000,-93000000,822000000
62,2015Q2,364.9690476190476,367.29531587301585,362.1430190476191,364.52698412698413,511960.14285714284,4.89,4.52,0.37,8.1858,USD,5399000000,5758000000,359000000,1320000000,1238000000,312000000,None,1667000000,5000000,-52000000,None,52000000,2683000000,-41000000,None,47000000,1190000000,371000000,52000000,826000000,919000000,1242000000,1289000000,819000000,USD,237008000000,5567000000,4907000000,5567000000,660000000,None,31506000000,545000000,635000000,30364000000,17394000000,12970000000,1436000000,597000000,660000000,None,None,208878000000,1284000000,None,None,None,0,207594000000,None,4947000000,None,None,4947000000,1137000000,201538000000,27776000000,2191000000,11052000000,2000000,164244192,USD,826000000,-74000000,None,-408000000,-208000000,47000000,36000000,-497000000,-276000000,826000000,-6000000,-443000000,0,279000000,279000000,None,364000000,364000000,None,0,787000000,None,-279000000,None,630000000,77000000,819000000
63,2015Q3,323.55828125,325.9789828125,319.8006671875,322.619375,800562.828125,4.96,4.8,0.16,3.3333,USD,3087000000,3452000000,365000000,1335000000,1222000000,319000000,None,1688000000,12000000,-50000000,None,50000000,360000000,16000000,None,46000000,1185000000,342000000,50000000,832000000,774000000,1235000000,1281000000,843000000,USD,222216000000,6081000000,5673000000,6081000000,628000000,None,31075000000,543000000,624000000,30325000000,17360000000,12965000000,548000000,207000000,408000000,None,None,193735000000,1343000000,None,None,None,None,192392000000,None,0,None,733000000,0,1561000000,180763000000,28136000000,2318000000,11533000000,2000000,163922010,USD,832000000,40000000,None,165000000,157000000,46000000,26000000,208000000,162000000,832000000,-37000000,-509000000,0,276000000,276000000,None,362000000,362000000,None,0,0,None,-197000000,None,766000000,-39000000,843000000
64,2015Q4,339.53,343.1783703125,336.16971875,340.06375,749841.5625,5,4.57,0.43,9.4092,USD,2863000000,2863000000,384000000,1292000000,1137000000,410000000,None,1726000000,5000000,-51000000,None,51000000,106000000,58000000,None,-26000000,1140000000,279000000,51000000,1137000000,821000000,1191000000,1165000000,861000000,USD,225261000000,885000000,6083000000,885000000,785000000,None,31363000000,581000000,570000000,30495000000,17372000000,13123000000,1578000000,222000000,785000000,31401000000,None,196217000000,1068000000,None,None,None,4930000000,195149000000,None,4930000000,4930000000,5200000000,4930000000,1971000000,183220000000,28503000000,2489000000,12033000000,2000000,163461064,USD,869000000,55000000,None,-280000000,-265000000,35000000,61000000,-307000000,-49000000,869000000,-323000000,-364000000,0,278000000,278000000,None,361000000,361000000,None,0,0,None,-231000000,None,410000000,-60000000,861000000
65,2016Q1,316.48803278688524,320.6934180327869,311.99774590163935,317.06590163934425,916062.1475409836,4.75,4.8,-0.05,-1.0417,USD,3548000000,3977000000,429000000,1242000000,963000000,318000000,None,1661000000,5000000,-51000000,None,51000000,1184000000,3000000,None,35000000,925000000,268000000,51000000,647000000,631000000,976000000,1011000000,657000000,USD,222958000000,4985000000,4981000000,4985000000,722000000,None,31270000000,581000000,592000000,30466000000,17347000000,13119000000,1256000000,223000000,4000000,None,None,193972000000,1385000000,None,None,None,None,192587000000,None,744000000,None,752000000,744000000,672000000,182010000000,28394000000,2432000000,12271000000,2000000,163587221,USD,422000000,41000000,None,572000000,413000000,35000000,30000000,270000000,103000000,647000000,46000000,-547000000,0,562000000,562000000,None,419000000,419000000,None,0,0,None,-562000000,None,-1102000000,-36000000,657000000
66,2016Q2,350.8690625,354.1614796875,348.08526875,351.40421875,586641.65625,4.25,4.29,-0.04,-0.9324,USD,1899000000,2249000000,350000000,1290000000,1173000000,316000000,None,1631000000,6000000,-51000000,None,51000000,1278000000,26000000,None,34000000,1142000000,353000000,51000000,795000000,703000000,1193000000,1227000000,789000000,USD,222055000000,627000000,5065000000,627000000,685000000,None,31363000000,576000000,621000000,30540000000,17412000000,13128000000,1184000000,247000000,548000000,None,None,192900000000,1615000000,None,None,None,None,191285000000,None,5392000000,None,744000000,5392000000,1064000000,180372000000,28568000000,2690000000,12684000000,2000000,162876449,USD,795000000,94000000,None,14000000,590000000,34000000,37000000,354000000,-461000000,795000000,-20000000,-263000000,0,279000000,279000000,None,376000000,376000000,None,0,0,None,-279000000,None,84000000,-100000000,789000000
