,Quarter,1. open,2. high,3. low,4. close,5. volume,reportedEPS,estimatedEPS,surprise,surprisePercentage,reportTime,reportedCurrency_x,grossProfit,totalRevenue,costOfRevenue,costofGoodsAndServicesSold,operatingIncome,sellingGeneralAndAdministrative,researchAndDevelopment,operatingExpenses,investmentIncomeNet,netInterestIncome,interestIncome,interestExpense,nonInterestIncome,otherNonOperatingIncome,depreciation,depreciationAndAmortization,incomeBeforeTax,incomeTaxExpense,interestAndDebtExpense,netIncomeFromContinuingOperations,comprehensiveIncomeNetOfTax,ebit,ebitda,netIncome_x,reportedCurrency_y,totalAssets,totalCurrentAssets,cashAndCashEquivalentsAtCarryingValue,cashAndShortTermInvestments,inventory,currentNetReceivables,totalNonCurrentAssets,propertyPlantEquipment,accumulatedDepreciationAmortizationPPE,intangibleAssets,intangibleAssetsExcludingGoodwill,goodwill,investments,longTermInvestments,shortTermInvestments,otherCurrentAssets,otherNonCurrentAssets,totalLiabilities,totalCurrentLiabilities,currentAccountsPayable,deferredRevenue,currentDebt,shortTermDebt,totalNonCurrentLiabilities,capitalLeaseObligations,longTermDebt,currentLongTermDebt,longTermDebtNoncurrent,shortLongTermDebtTotal,otherCurrentLiabilities,otherNonCurrentLiabilities,totalShareholderEquity,treasuryStock,retainedEarnings,commonStock,commonStockSharesOutstanding,reportedCurrency,operatingCashflow,paymentsForOperatingActivities,proceedsFromOperatingActivities,changeInOperatingLiabilities,changeInOperatingAssets,depreciationDepletionAndAmortization,capitalExpenditures,changeInReceivables,changeInInventory,profitLoss,cashflowFromInvestment,cashflowFromFinancing,proceedsFromRepaymentsOfShortTermDebt,paymentsForRepurchaseOfCommonStock,paymentsForRepurchaseOfEquity,paymentsForRepurchaseOfPreferredStock,dividendPayout,dividendPayoutCommonStock,dividendPayoutPreferredStock,proceedsFromIssuanceOfCommonStock,proceedsFromIssuanceOfLongTermDebtAndCapitalSecuritiesNet,proceedsFromIssuanceOfPreferredStock,proceedsFromRepurchaseOfEquity,proceedsFromSaleOfTreasuryStock,changeInCashAndCashEquivalents,changeInExchangeRate,netIncome_y
31,2021Q4,2890.03866875,2916.7032,2862.31661875,2890.57875,1107825.765625,1.4,1.17,0.23,19.6581,post-market,USD,42152000000,75140000000,32988000000,32988000000,21885000000,11744000000,8708000000,20452000000,None,-117000000,378000000,117000000,-181639000000,120000000,None,3439000000,24402000000,3760000000,117000000,20642000000,19427000000,24519000000,25643000000,20642000000,USD,359268000000,188143000000,20945000000,139649000000,1170000000,40270000000,172625000000,97599000000,49414000000,24373000000,1417000000,22956000000,152164000000,31049000000,118704000000,8020000000,5361000000,107633000000,64254000000,6037000000,3823000000,113000000,0,43379000000,1973000000,15440000000,0,12400000000,15440000000,52740000000,2205000000,251635000000,None,191484000000,61774000000,662121000,USD,24934000000,None,None,6066000000,6218000000,3439000000,6383000000,5819000000,5438000000,20642000000,-11016000000,-16511000000,None,13473000000,13473000000,None,None,None,None,None,None,None,-13473000000,None,-2593000000,None,20642000000
32,2022Q1,2725.5687903225808,2759.393724193548,2684.2222548387094,2719.041935483871,1598710.7258064516,1.53,1.38,0.15,10.8696,post-market,USD,38460000000,68059000000,29599000000,29599000000,20094000000,9199000000,9119000000,18318000000,None,-83000000,414000000,83000000,68142000000,-125000000,None,4215000000,18934000000,2498000000,83000000,16436000000,14010000000,19017000000,24309000000,16436000000,USD,357096000000,177853000000,20886000000,133970000000,1369000000,35622000000,76425000000,104218000000,None,24323000000,1313000000,23010000000,147340000000,31944000000,113084000000,6892000000,5778000000,103092000000,61948000000,3436000000,3697000000,181000000,0,41144000000,1944000000,14791000000,None,11400000000,-153000000,53047000000,2242000000,254004000000,None,195221000000,62832000000,658763000,USD,25106000000,None,None,-5683000000,-3588000000,3782000000,9786000000,-4364000000,None,16436000000,-9051000000,-16214000000,None,13300000000,13300000000,None,None,None,None,None,None,None,-13300000000,None,-159000000,None,16436000000
33,2022Q2,2366.6363709677416,2402.1117258064514,2330.5212677419354,2363.106935483871,1536287.0161290322,1.23,1.29,-0.06,-4.6512,post-market,USD,39639000000,69743000000,30104000000,30104000000,19453000000,10287000000,9841000000,20128000000,None,-83000000,486000000,83000000,69826000000,259000000,None,4844000000,19014000000,3012000000,83000000,16002000000,14223000000,19097000000,24297000000,16002000000,USD,355185000000,172371000000,17936000000,124997000000,1980000000,37073000000,77991000000,106223000000,None,25326000000,1377000000,23949000000,142135000000,32065000000,107061000000,8321000000,5712000000,99766000000,61354000000,4409000000,3744000000,82000000,0,38412000000,1884000000,12850000000,None,10400000000,-150000000,51376000000,2422000000,255419000000,None,196845000000,64402000000,13078000000,USD,19422000000,None,None,2784000000,2814000000,3899000000,6828000000,1969000000,None,16002000000,-4187000000,-17817000000,None,15197000000,15197000000,None,None,None,None,None,None,None,-15197000000,None,-2582000000,None,16002000000
34,2022Q3,448.650078125,456.9939453125,443.4188515625,451.71046875,20363920.359375,1.21,1.3,-0.09,-6.9231,post-market,USD,38262000000,69420000000,31158000000,31158000000,17135000000,10526000000,10273000000,20799000000,None,-101000000,615000000,101000000,69521000000,143000000,None,4759000000,16233000000,2323000000,101000000,13910000000,10886000000,16334000000,21894000000,13910000000,USD,358255000000,166109000000,21984000000,116259000000,3156000000,36176000000,85083000000,108363000000,None,31026000000,2192000000,28834000000,129424000000,31719000000,94275000000,10518000000,5670000000,104629000000,65979000000,6303000000,4179000000,414000000,0,38650000000,1799000000,14653000000,None,9700000000,-146000000,53806000000,2371000000,253626000000,None,196220000000,66258000000,12971000000,USD,23353000000,None,None,4229000000,2744000000,4046000000,7276000000,97000000,None,13910000000,-833000000,-18097000000,None,15392000000,15392000000,None,None,None,None,None,None,None,-15392000000,None,4423000000,None,13910000000
35,2022Q4,95.46126984126985,96.89693968253968,94.1624126984127,95.43666666666667,26773762.984126985,1.06,1.25,-0.19,-15.2,post-market,USD,38949000000,74291000000,35342000000,35342000000,18160000000,12279000000,10267000000,22546000000,None,-90000000,659000000,90000000,74381000000,104000000,None,5126000000,17147000000,3523000000,90000000,13624000000,14873000000,17237000000,23286000000,13624000000,USD,365264000000,164795000000,21879000000,113762000000,2670000000,40258000000,202772000000,112668000000,59042000000,31044000000,2084000000,28960000000,212885000000,32795000000,91883000000,10775000000,8707000000,109120000000,69300000000,5128000000,4507000000,298000000,0,39820000000,1844000000,15312000000,0,9900000000,15312000000,51006000000,2247000000,256144000000,None,195563000000,68184000000,12849000000,USD,23614000000,None,None,3659000000,5393000000,4201000000,7595000000,4615000000,None,13624000000,-6227000000,-17629000000,None,15407000000,15407000000,None,None,None,None,None,None,None,-15407000000,None,-242000000,None,13624000000
36,2023Q1,96.10446774193548,97.67794193548387,95.04949677419354,96.55709677419355,32358619.258064516,1.05,1.19,-0.14,-11.7647,post-market,USD,39074000000,69686000000,30612000000,30612000000,17415000000,10292000000,11468000000,24318000000,None,-80000000,797000000,80000000,69766000000,132000000,2635000000,4182000000,18205000000,3154000000,80000000,15051000000,16654000000,18285000000,21597000000,15051000000,USD,369491000000,161985000000,25924000000,115102000000,2315000000,36036000000,92466000000,117560000000,None,30962000000,1968000000,28994000000,208310000000,33733000000,89178000000,8532000000,6439000000,108597000000,68854000000,4184000000,4325000000,1371000000,0,39743000000,1836000000,11199000000,999000000,10200000000,-140000000,58330000000,2373000000,260894000000,None,196625000000,70269000000,12722000000,USD,23509000000,None,None,-5802000000,-3708000000,2635000000,6289000000,-4454000000,None,15051000000,-2946000000,-16568000000,None,14557000000,14557000000,None,None,None,None,None,None,None,-14557000000,None,3995000000,None,15051000000
37,2023Q2,115.40444516129033,117.01578709677419,114.34646451612903,115.7550806451613,25854149.83870968,1.17,1.06,0.11,10.3774,post-market,USD,42467000000,74383000000,31916000000,31916000000,21838000000,10262000000,10588000000,20920000000,None,-43000000,892000000,43000000,74426000000,94000000,2824000000,4282000000,21903000000,3535000000,43000000,18368000000,18377000000,21946000000,26120000000,18368000000,USD,383044000000,168788000000,25929000000,118332000000,2231000000,38804000000,95440000000,121208000000,None,31176000000,1966000000,29210000000,214416000000,33616000000,92403000000,9421000000,6822000000,115903000000,77709000000,5313000000,4513000000,1317000000,0,38194000000,1841000000,11099000000,999000000,10100000000,-137000000,65887000000,1765000000,267141000000,None,200884000000,72248000000,12629000000,USD,28666000000,None,None,1762000000,3461000000,2824000000,6888000000,2948000000,130000000,18368000000,-10800000000,-17835000000,None,14969000000,14969000000,None,None,None,None,None,None,None,-14969000000,None,31000000,None,18368000000
38,2023Q3,130.00273492063494,131.4090380952381,128.80642857142857,130.02269841269842,21886815.936507937,1.44,1.34,0.1,7.4627,post-market,USD,43078000000,76307000000,33229000000,33229000000,21343000000,10863000000,11258000000,22223000000,None,-116000000,1066000000,116000000,76423000000,120000000,3171000000,3800000000,21197000000,1508000000,116000000,19689000000,18644000000,21313000000,25143000000,19689000000,USD,396711000000,176310000000,30702000000,119935000000,2957000000,41020000000,97154000000,125705000000,None,30979000000,1833000000,29146000000,209190000000,33365000000,89233000000,12398000000,7628000000,123509000000,86295000000,5803000000,5187000000,1400000000,0,37214000000,1914000000,10600000000,1000000000,9600000000,-133000000,68151000000,1433000000,273202000000,None,205647000000,74591000000,12541000000,USD,30656000000,None,None,4587000000,4445000000,3171000000,8055000000,2821000000,2136000000,19689000000,-7150000000,-18382000000,None,15787000000,15787000000,None,None,None,None,None,None,None,-15787000000,None,None,None,19689000000
39,2023Q4,135.4714126984127,136.8270761904762,134.33273809523808,135.68539682539682,22263122.777777776,1.55,1.45,0.1,6.8966,pre-market,USD,47494000000,85069000000,37575000000,37575000000,23697000000,12925000000,12113000000,26241000000,None,-69000000,1110000000,69000000,85138000000,-47000000,3316000000,1563000000,24412000000,3725000000,69000000,20687000000,23321000000,24481000000,25260000000,20687000000,USD,402392000000,171530000000,24048000000,110916000000,None,47964000000,233962000000,134345000000,67458000000,29198000000,None,29198000000,203704000000,34108000000,86868000000,12650000000,10051000000,119013000000,81814000000,7493000000,5048000000,1363000000,0,37199000000,1383000000,13000000000,1000000000,11870000000,14862000000,64645000000,4395000000,283379000000,None,211247000000,76534000000,12460000000,USD,18915000000,None,None,4579000000,5778000000,3316000000,11019000000,6518000000,5854000000,20687000000,-6167000000,-19308000000,None,16191000000,16191000000,None,None,None,None,None,None,None,-16191000000,None,None,None,20687000000
40,2024Q1,144.19839344262297,145.6127704918033,142.9629,144.34311475409837,23117953.06557377,1.64,1.59,0.05,3.1447,post-market,USD,46662000000,80374000000,33712000000,33712000000,25472000000,9452000000,11903000000,21355000000,None,-94000000,1061000000,94000000,80468000000,255000000,3413000000,3413000000,28315000000,4653000000,94000000,23662000000,23225000000,28409000000,28885000000,23662000000,USD,407350000000,165471000000,24493000000,108090000000,None,44552000000,245279000000,143182000000,70004000000,29183000000,None,29183000000,200943000000,37394000000,83597000000,12829000000,10065000000,114506000000,76997000000,6198000000,4894000000,317000000,0,37509000000,1355000000,9000000000,0,9000000000,-127000000,59026000000,1683000000,292844000000,None,219770000000,77913000000,12381000000,USD,28848000000,None,None,-7319000000,-2167000000,3413000000,12012000000,-3167000000,None,23662000000,-8564000000,-19714000000,None,15696000000,15696000000,None,None,None,None,None,None,None,-15696000000,None,None,None,23662000000
41,2024Q2,169.63188888888888,171.44609682539684,168.28968571428572,170.1004761904762,19531907.61904762,1.89,1.51,0.38,25.1656,post-market,USD,49228000000,84735000000,35507000000,35507000000,27425000000,9950000000,11860000000,21810000000,None,1023000000,1090000000,43000000,84735000000,140000000,3708000000,3708000000,27551000000,3932000000,67000000,23619000000,23446000000,27425000000,31326000000,23619000000,USD,414770000000,161995000000,27225000000,100725000000,None,47087000000,255151000000,151155000000,72816000000,29185000000,None,29185000000,179152000000,36548000000,73500000000,14183000000,9699000000,114017000000,77913000000,6092000000,5236000000,918000000,0,36104000000,1362000000,8900000000,0,8900000000,-124000000,61418000000,1753000000,300753000000,None,226033000000,79732000000,12322000000,USD,26640000000,None,None,1800000000,3589000000,3708000000,13186000000,3057000000,None,23619000000,-2781000000,-20889000000,None,15684000000,15684000000,None,2466000000,2466000000,None,None,None,None,-15684000000,None,None,None,23619000000
42,2024Q3,169.64915625,171.3022046875,167.8206453125,169.251875,17685578.234375,1.89,1.84,0.05,2.7174,post-market,USD,51875000000,88349000000,36474000000,36474000000,28521000000,10826000000,12447000000,23273000000,None,1189000000,1243000000,57000000,88349000000,70000000,3985000000,3985000000,31706000000,5405000000,54000000,26301000000,28085000000,28521000000,35745000000,26301000000,USD,430266000000,157541000000,19959000000,93230000000,None,49104000000,274978000000,161270000000,None,31935000000,None,31935000000,180393000000,38430000000,73271000000,15207000000,13867000000,116147000000,80803000000,7049000000,5911000000,3367000000,1000000000,35344000000,1417000000,10499000000,999000000,9500000000,879000000,63248000000,1453000000,314119000000,None,235317000000,82030000000,12264000000,USD,30698000000,None,None,-29000000,2233000000,3985000000,13061000000,1431000000,None,26301000000,-18011000000,-20094000000,None,15291000000,15291000000,None,2455000000,2455000000,None,None,None,None,-15291000000,None,None,None,26301000000
43,2024Q4,176.387109375,178.3716078125,174.59257031250002,176.5015625,18592751.09375,2.12,1.85,0.27,14.5946,post-market,USD,54782000000,95395000000,40613000000,40613000000,30972000000,11768000000,13116000000,25297000000,None,1035000000,1088000000,51000000,95395000000,454000000,4205000000,None,32243000000,5707000000,53000000,26536000000,24964000000,30972000000,30972000000,26536000000,USD,450256000000,163711000000,23466000000,95657000000,None,52340000000,291396000000,171036000000,79390000000,31885000000,None,31885000000,181545000000,40248000000,72191000000,15714000000,14874000000,125172000000,89122000000,7987000000,11036000000,3534000000,2300000000,36050000000,1442000000,12000000000,999000000,10883000000,14300000000,64430000000,4694000000,325084000000,None,245084000000,84800000000,12211000000,USD,39113000000,None,None,5789000000,3633000000,4618000000,14276000000,4570000000,None,26536000000,-16180000000,-19036000000,None,15551000000,15551000000,None,2442000000,2442000000,None,None,None,None,-15551000000,None,None,None,26536000000
