,Quarter,1. open,2. high,3. low,4. close,5. volume,reportedEPS,estimatedEPS,surprise,surprisePercentage,reportedCurrency_x,grossProfit,totalRevenue,costOfRevenue,costofGoodsAndServicesSold,operatingIncome,sellingGeneralAndAdministrative,researchAndDevelopment,operatingExpenses,investmentIncomeNet,netInterestIncome,interestIncome,interestExpense,nonInterestIncome,otherNonOperatingIncome,depreciation,depreciationAndAmortization,incomeBeforeTax,incomeTaxExpense,interestAndDebtExpense,netIncomeFromContinuingOperations,comprehensiveIncomeNetOfTax,ebit,ebitda,netIncome_x,reportedCurrency_y,totalAssets,totalCurrentAssets,cashAndCashEquivalentsAtCarryingValue,cashAndShortTermInvestments,inventory,currentNetReceivables,totalNonCurrentAssets,propertyPlantEquipment,accumulatedDepreciationAmortizationPPE,intangibleAssets,intangibleAssetsExcludingGoodwill,goodwill,investments,longTermInvestments,shortTermInvestments,otherCurrentAssets,otherNonCurrentAssets,totalLiabilities,totalCurrentLiabilities,currentAccountsPayable,deferredRevenue,currentDebt,shortTermDebt,totalNonCurrentLiabilities,capitalLeaseObligations,longTermDebt,currentLongTermDebt,longTermDebtNoncurrent,shortLongTermDebtTotal,otherCurrentLiabilities,otherNonCurrentLiabilities,totalShareholderEquity,treasuryStock,retainedEarnings,commonStock,commonStockSharesOutstanding,reportedCurrency,operatingCashflow,paymentsForOperatingActivities,proceedsFromOperatingActivities,changeInOperatingLiabilities,changeInOperatingAssets,depreciationDepletionAndAmortization,capitalExpenditures,changeInReceivables,changeInInventory,profitLoss,cashflowFromInvestment,cashflowFromFinancing,proceedsFromRepaymentsOfShortTermDebt,paymentsForRepurchaseOfCommonStock,paymentsForRepurchaseOfEquity,paymentsForRepurchaseOfPreferredStock,dividendPayout,dividendPayoutCommonStock,dividendPayoutPreferredStock,proceedsFromIssuanceOfCommonStock,proceedsFromIssuanceOfLongTermDebtAndCapitalSecuritiesNet,proceedsFromIssuanceOfPreferredStock,proceedsFromRepurchaseOfEquity,proceedsFromSaleOfTreasuryStock,changeInCashAndCashEquivalents,changeInExchangeRate,netIncome_y
23,2013Q4,113.7821859375,115.0773015625,112.4760203125,113.8428125,162820.3125,0.17,0.55,-0.38,-69.0909,USD,50396000,133953000,83557000,83557000,43430000,14156000,0,6966000,None,None,None,9615000,None,-3299000,None,10577000,7096000,-11442000,None,18538000,None,50050000,60627000,18553000,USD,4567868000,1480964000,894948000,894948000,25115000,None,3086904000,2974126000,None,34117000,34117000,0,None,None,0,20116000,None,2322722000,266005000,None,None,None,178149000,2056717000,None,1514623000,None,None,1514623000,190554000,434743000,2238584000,0,-583403000,396000,39454000,USD,20566000,None,None,None,None,10577000,5241000,7562000,-13734000,None,-82788000,746410000,None,None,None,None,897000,897000,None,None,None,None,0,None,684188000,None,18538000
24,2014Q1,131.61731147540985,133.16731639344263,130.27625081967213,131.86934426229507,184801.6393442623,0.44,0.32,0.12,37.5,USD,31033000,98653000,67620000,67620000,13947000,16882000,0,17086000,None,None,None,7321000,None,-88184000,None,10670000,-81558000,4773000,None,-86331000,None,22203000,32873000,-86316000,USD,4699741000,1442499000,827087000,827087000,73234000,None,3257242000,3132383000,None,33397000,33397000,0,None,None,0,18288000,None,2539096000,299326000,None,None,None,177057000,2239770000,None,1559381000,None,None,1559381000,227289000,533042000,2154098000,0,-669719000,396000,39413699,USD,26225000,None,None,None,None,10670000,2053000,19780000,-38786000,None,-140759000,46673000,None,None,None,None,0,0,None,None,None,None,0,None,-67861000,None,-86331000
25,2014Q2,146.05126984126983,147.27686666666668,144.64498253968256,146.25,134915.87301587302,-2.19,0.26,-2.45,-942.3077,USD,115171000,209631000,94460000,94460000,91781000,17497000,0,23390000,None,None,None,8897000,None,-42158000,None,11601000,29799000,44532000,None,-14733000,None,106066000,117667000,-14760000,USD,4980581000,1429800000,739568000,739568000,128812000,None,3550781000,3411426000,None,32704000,32704000,0,None,None,0,24503000,None,2832752000,330507000,None,None,None,137719000,2502245000,None,1639133000,None,None,1639133000,253364000,686843000,2141267000,0,-684479000,396000,39458000,USD,-16957000,None,None,None,None,11601000,2464000,4065000,143203000,None,-150208000,79646000,None,None,None,None,12000,12000,None,None,None,None,0,None,-87519000,None,-14733000
26,2014Q3,153.675859375,154.64815625,152.44431875,153.5665625,93795.59375,-0.37,0.38,-0.75,-197.3684,USD,40337000,119228000,78891000,78891000,23850000,14759000,0,16487000,None,None,None,13298000,None,29037000,None,13191000,46205000,590000,None,45615000,None,34813000,48004000,45615000,USD,5311169000,1537941000,805606000,805606000,0,None,3773228000,3623124000,None,32350000,32350000,0,None,None,0,185445000,None,3114999000,375859000,None,None,None,153953000,2739140000,None,1880916000,None,None,1880916000,291360000,676584000,2189608000,0,-638864000,396000,43171000,USD,6691000,None,None,None,None,13191000,1696000,2343000,0,None,-175019000,234366000,None,None,None,None,0,0,None,None,None,None,0,None,66038000,None,45615000
27,2014Q4,140.6290625,142.2125734375,138.6209203125,140.1809375,141301.03125,0.48,0.39,0.09,23.0769,USD,81641000,207053000,125412000,125412000,37144000,24431000,0,44497000,None,None,None,10270000,None,123836000,None,21164000,44994000,13065000,None,31929000,None,-23336000,-2172000,31930000,USD,5119931000,948493000,560451000,560451000,168220000,None,4171438000,3979658000,None,60627000,60627000,0,None,53686000,0,2397000,None,2892425000,380723000,None,None,None,185988000,2511702000,None,1985500000,3144000,None,1993470000,268138000,370733000,2223763000,0,-606934000,396000,39536940,USD,-74274000,None,None,None,None,21164000,2308000,19021000,11310000,None,-280470000,109589000,None,None,None,None,0,0,None,None,None,None,0,None,-245155000,None,31929000
28,2015Q1,137.62,139.35077540983607,136.0531754098361,137.96639344262297,217476.22950819673,0.81,0.19,0.62,326.3158,USD,56275000,155090000,98815000,98815000,16457000,18963000,0,39818000,None,None,None,13246000,None,-106886000,None,21931000,-103675000,2284000,None,-105959000,None,18381000,40312000,-105959000,USD,5248776000,846886000,458372000,458372000,157177000,None,4401890000,4211910000,None,57583000,57583000,0,None,None,0,2425000,None,3125051000,394254000,None,None,None,224658000,2730797000,None,2123617000,None,None,2123617000,285364000,479599000,2119953000,0,-712894000,397000,39465000,USD,-21902000,None,None,None,None,21931000,2221000,-2880000,29866000,None,-212424000,132247000,None,None,None,None,0,0,None,None,None,None,0,None,-102079000,None,-105959000
29,2015Q2,149.36825396825398,150.67701269841268,147.78676825396826,149.20539682539683,117325.25396825396,-2.68,0.07,-2.75,-3928.5714,USD,71114000,209163000,138049000,138049000,25572000,19606000,0,45542000,None,None,None,14685000,None,43972000,None,25120000,54859000,4274000,None,50585000,None,26924000,52044000,50573000,USD,5405829000,877352000,488629000,488629000,97797000,None,4528477000,4380156000,None,54073000,54073000,0,None,None,0,2015000,None,3228817000,412903000,None,None,None,263109000,2815914000,None,2286174000,None,None,2286174000,285211000,437035000,2173228000,0,-662320000,398000,43197000,USD,20945000,None,None,None,None,25120000,1642000,1765000,4077000,None,-152749000,162061000,None,None,None,None,0,0,None,None,None,None,0,None,30257000,None,50585000
30,2015Q3,131.06140625,132.4666359375,129.382778125,130.69,181845.140625,0.33,0.17,0.16,94.1176,USD,81734000,203442000,121708000,121708000,36544000,18526000,0,45190000,None,None,None,15212000,None,153117000,None,25205000,174449000,18237000,None,156212000,None,36948000,62153000,156224000,USD,5544524000,894436000,450647000,450647000,92866000,None,4650088000,4505161000,None,51320000,51320000,0,None,None,0,1194000,None,3208998000,455666000,None,None,None,258552000,2753332000,None,2322296000,None,None,2322296000,288270000,313453000,2331754000,0,-506096000,398000,42913000,USD,33601000,None,None,None,None,25205000,5642000,-77000,8220000,None,-105581000,33998000,None,None,None,None,0,0,None,None,None,None,0,None,-37982000,None,156212000
31,2015Q4,120.733990625,122.044509375,119.19945625,120.71125,145514.171875,0.16,0.01,0.15,1500,USD,92184000,229393000,137209000,137209000,40191000,24250000,0,51993000,None,None,None,16601000,None,1497000,None,27420000,25087000,-794000,None,25881000,None,40818000,68238000,25881000,USD,5721582000,1060304000,445301000,445301000,0,None,4661278000,4599474000,None,49090000,49090000,0,None,57811000,0,441190000,None,3357693000,515354000,None,None,None,-194507000,2842339000,None,2443962000,4452000,None,2443962000,-144315000,309156000,2360117000,0,-480215000,398000,43866102,USD,-8714000,None,None,None,None,27203000,5934000,51420000,37849000,None,-104814000,108182000,None,None,None,None,0,0,None,None,None,None,0,None,-5346000,None,25881000
32,2016Q1,96.40868852459018,98.12401475409837,94.34694426229508,96.38655737704917,210472.7868852459,0.57,-0.08,0.65,812.5,USD,98469000,239666000,141197000,141197000,192970000,20324000,0,45978000,None,None,None,15993000,None,32021000,None,22786000,208998000,65233000,None,143765000,None,54878000,77664000,143765000,USD,6031974000,1430751000,736834000,736834000,79392000,None,4601223000,4469193000,None,46839000,46839000,0,None,None,0,2316000,None,3531511000,483501000,None,None,None,211271000,3048010000,None,2543638000,None,None,2555417000,273177000,281280000,2496691000,-840000,-336450000,398000,42400000,USD,-42361000,None,None,None,None,22786000,5855000,4564000,20520000,None,239171000,94723000,None,None,None,None,0,0,None,None,None,None,0,None,291533000,None,143765000
