,Quarter,1. open,2. high,3. low,4. close,5. volume,reportedEPS,estimatedEPS,surprise,surprisePercentage,reportTime,reportedCurrency_x,grossProfit,totalRevenue,costOfRevenue,costofGoodsAndServicesSold,operatingIncome,sellingGeneralAndAdministrative,researchAndDevelopment,operatingExpenses,investmentIncomeNet,netInterestIncome,interestIncome,interestExpense,nonInterestIncome,otherNonOperatingIncome,depreciation,depreciationAndAmortization,incomeBeforeTax,incomeTaxExpense,interestAndDebtExpense,netIncomeFromContinuingOperations,comprehensiveIncomeNetOfTax,ebit,ebitda,netIncome_x,reportedCurrency_y,totalAssets,totalCurrentAssets,cashAndCashEquivalentsAtCarryingValue,cashAndShortTermInvestments,inventory,currentNetReceivables,totalNonCurrentAssets,propertyPlantEquipment,accumulatedDepreciationAmortizationPPE,intangibleAssets,intangibleAssetsExcludingGoodwill,goodwill,investments,longTermInvestments,shortTermInvestments,otherCurrentAssets,otherNonCurrentAssets,totalLiabilities,totalCurrentLiabilities,currentAccountsPayable,deferredRevenue,currentDebt,shortTermDebt,totalNonCurrentLiabilities,capitalLeaseObligations,longTermDebt,currentLongTermDebt,longTermDebtNoncurrent,shortLongTermDebtTotal,otherCurrentLiabilities,otherNonCurrentLiabilities,totalShareholderEquity,treasuryStock,retainedEarnings,commonStock,commonStockSharesOutstanding,reportedCurrency,operatingCashflow,paymentsForOperatingActivities,proceedsFromOperatingActivities,changeInOperatingLiabilities,changeInOperatingAssets,depreciationDepletionAndAmortization,capitalExpenditures,changeInReceivables,changeInInventory,profitLoss,cashflowFromInvestment,cashflowFromFinancing,proceedsFromRepaymentsOfShortTermDebt,paymentsForRepurchaseOfCommonStock,paymentsForRepurchaseOfEquity,paymentsForRepurchaseOfPreferredStock,dividendPayout,dividendPayoutCommonStock,dividendPayoutPreferredStock,proceedsFromIssuanceOfCommonStock,proceedsFromIssuanceOfLongTermDebtAndCapitalSecuritiesNet,proceedsFromIssuanceOfPreferredStock,proceedsFromRepurchaseOfEquity,proceedsFromSaleOfTreasuryStock,changeInCashAndCashEquivalents,changeInExchangeRate,netIncome_y
30,2007Q2,122.92269841269841,123.52238095238096,122.24761904761905,122.94349206349206,664969.8412698413,2.2,2.13,0.07,3.2864,pre-market,JPY,1273600558890,6523800561300,5250200002410,5250200002410,675534190650,598066368240,0,598066368240,None,None,None,92268000,None,None,None,-34608041490,739208060580,304205916300,None,0,None,675534190650,640926149160,491655877680,JPY,34191020748060,12455939089440,2027095213110,2027095213110,1933247072130,None,21735081658620,68147565000,None,None,None,None,None,None,583902934890,1186526233860,None,21244780544130,12261222670950,None,None,None,6320709243090,8983557873180,None,54777041000,None,None,13080854400900,1982511188130,None,12287578973010,-12866156000,12034607737350,397068774960,1605211000,JPY,None,None,None,None,None,None,0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,3983637000
31,2007Q3,118.83253968253968,119.47539682539683,117.81492063492064,118.65698412698413,499442.85714285716,2.54,2.3,0.24,10.4348,pre-market,JPY,1177706586030,6493862863030,5316156277000,5316156277000,597177727790,580643678030,0,580528858240,None,None,None,119822000,None,None,None,-229639580,623701099280,219994717640,None,0,None,597177727790,596948088210,451126954910,JPY,33912828715030,12432457221620,2012905738490,2012905738490,1918409051320,None,21480371493410,71532912000,None,None,None,None,None,None,678355319320,1190910861880,None,20871941426200,12401111418950,None,None,None,6711331545290,8470830007250,None,54882621000,None,None,13025271797390,1898774867230,None,12389399800370,-14116091000,12491474593680,397276473400,1598968000,JPY,14581630000,None,None,None,None,None,12382525000,None,None,None,None,5176603000,None,None,None,None,1947082000,1947082000,None,None,None,None,None,None,None,None,4213371000
32,2007Q4,110.76265625,111.62671875,109.76703125,110.6646875,529851.5625,2.46,2.22,0.24,10.8108,pre-market,JPY,1259081277150,6732536157160,5473454880010,5473454880010,603554274000,655527003150,0,655527003150,None,None,None,101230000,None,None,None,-10953392380,654856387290,251704486120,None,0,None,603554274000,592600881620,460154249270,JPY,34615402384240,12763496355450,1694646278220,1694646278220,2020900894110,None,21851906028790,75088202000,None,None,None,None,None,None,897395789990,1302336000120,None,21397899091570,12991841055780,None,None,None,7449312742190,8406058035790,None,55564041000,None,None,13677210464700,1863641474940,None,12539287119590,-15345233000,12777579288510,398345820840,1595457500,JPY,None,None,None,None,None,None,0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,4345092000
37,2009Q1,64.43655737704918,65.24196721311475,63.21885245901639,64.25327868852459,1160647.5409836066,-1.1048,None,0,None,pre-market,JPY,-74613689740,3553270561710,3627884251450,3627884251450,-682315043110,607701353370,9204000000,607701353370,None,None,None,50000000,None,None,None,386924393880,-914358496940,-214814692320,None,0,None,-491178225710,-104253831830,-765396878510,JPY,29062037000000,11298929000000,2489458000000,2489458000000,1459394000000,None,17763108000000,75350000000,None,None,None,None,None,None,495326000000,1237874000000,None,18461300000000,10589293000000,None,None,None,6317184000000,7872007000000,None,64150000000,None,None,12618653000000,2330361000000,None,10061207000000,-12836000000,11531622000000,397050000000,1567298500,JPY,350860628000,None,None,None,None,386924393880,1830003724560,None,1958000000,None,None,74249613660,None,None,None,None,470454800,470454800,None,None,None,None,-118416720,None,None,None,-765396878510
38,2009Q2,77.28968253968254,78.15841269841269,76.41825396825398,77.35126984126984,870422.2222222222,-5.2107,None,0,None,pre-market,JPY,283262000000,3836077000000,3552815000000,3552815000000,-194863000000,478125000000,0,478125000000,None,None,None,8800000000,None,None,None,334712000000,-138508000000,-47797000000,None,0,None,-172088000000,162624000000,-77822000000,JPY,29404542000000,11705931000000,2730461000000,2730461000000,1483992000000,None,17698611000000,75015000000,None,None,None,None,None,None,431857000000,1407583000000,None,18802581000000,10618117000000,None,None,None,6122822000000,8184464000000,None,68093000000,None,None,12688294000000,728299000000,None,10066208000000,-13075000000,11344044000000,4118000000,1567959000,JPY,558954000000,None,None,None,None,334712000000,388562000000,None,None,None,None,-96095000000,None,None,None,None,109756000000,109756000000,None,None,None,None,None,None,None,None,-87165000000
39,2009Q3,81.71953125,82.39671875,81.104375,81.8528125,503146.875,-0.51,-2.09,1.58,75.5981,pre-market,JPY,517457000000,4541566000000,4024109000000,4024109000000,58004000000,459453000000,0,459453000000,None,None,None,10365000000,None,None,None,351761000000,75533000000,5705000000,None,0,None,75196000000,426957000000,21836000000,JPY,28538759000000,11600862000000,2771912000000,2771912000000,1460746000000,None,16937897000000,76755000000,None,None,None,None,None,None,769694000000,1080168000000,None,18040489000000,9639195000000,None,None,None,5055207000000,8401294000000,None,77358000000,None,None,11977969000000,701508000000,None,9973659000000,-14084000000,11365880000000,4437000000,1568012500,JPY,1009042000000,None,None,None,None,351761000000,304381000000,None,None,None,None,-520625000000,None,None,None,None,1226000000,1226000000,None,None,None,None,None,None,None,None,22188000000
40,2009Q4,80.20703125,80.7284375,79.65140625,80.21109375,434940.625,0.15,-0.19,0.34,178.9474,pre-market,JPY,731985000000,5292890000000,4560905000000,4560905000000,189109000000,542876000000,0,542876000000,None,None,None,7240000000,None,None,None,360185000000,224887000000,115719000000,None,0,None,210642000000,570827000000,153219000000,JPY,29552531000000,12371090000000,2506727000000,2506727000000,1416601000000,None,17181441000000,72720000000,None,None,None,None,None,None,1375643000000,1061860000000,None,18882035000000,10414522000000,None,None,None,5664319000000,8467513000000,None,74294000000,None,None,12579640000000,767717000000,None,10133132000000,-13541000000,11456379000000,4266000000,1568005000,JPY,483340000000,None,None,None,None,360185000000,343133000000,None,None,None,None,414151000000,None,None,None,None,62720000000,62720000000,None,None,None,None,None,None,None,None,167588000000
41,2010Q1,79.76344262295082,80.3439344262295,78.92524590163934,79.72049180327869,2266950.770491803,1.09,-0.06,1.15,1916.6667,pre-market,JPY,734472000000,5280440000000,4545968000000,4545968000000,95266000000,639206000000,7766000000,639206000000,None,None,None,7004000000,None,None,None,367911000000,129556000000,-154881000000,None,0,None,111990000000,479901000000,112223000000,JPY,30349287000000,13073604000000,2258470000000,2258470000000,1422373000000,None,17275683000000,71851000000,None,None,None,None,None,None,1793165000000,1143448000000,None,19418844000000,10686214000000,None,None,None,5497997000000,8732630000000,None,75111000000,None,None,12513406000000,2418491000000,None,10359723000000,-13495000000,11568602000000,4251000000,1567999000,JPY,507194000000,None,None,None,None,367911000000,401525000000,None,600000000,None,None,-75413000000,None,None,None,None,78400000000,78400000000,None,None,None,None,-10251000000,None,None,None,141601000000
42,2010Q2,75.10571428571428,75.65714285714286,74.45904761904762,75.04396825396826,951525.3968253968,0.79,-0.46,1.25,271.7391,pre-market,JPY,729745000000,4871825000000,4142080000000,4142080000000,211663000000,518082000000,0,518082000000,None,None,None,7128000000,None,None,None,293053000000,263004000000,122448000000,None,0,None,240116000000,533169000000,190466000000,JPY,29781535000000,12801229000000,2811193000000,2811193000000,1412370000000,None,16980306000000,72820000000,None,None,None,None,None,None,1280854000000,1333989000000,None,19037226000000,10446493000000,None,None,None,5398700000000,8590733000000,None,78291000000,None,None,12326632000000,760204000000,None,10186009000000,-14244000000,11680668000000,4487000000,1567995500,JPY,767086000000,None,None,None,None,293053000000,452828000000,None,None,None,None,320428000000,None,None,None,None,78400000000,78400000000,None,None,None,None,-12364000000,None,None,None,210582000000
43,2010Q3,70.75140625,71.10625,70.25265625,70.74140625,702268.75,1.32,0.1,1.22,1220,pre-market,JPY,565096000000,4806667000000,4241571000000,4241571000000,111457000000,453639000000,0,453639000000,None,None,None,9190000000,None,None,None,292188000000,129069000000,77401000000,None,0,None,129082000000,421270000000,98690000000,JPY,29437782000000,12193448000000,2311788000000,2311788000000,1379433000000,None,17244334000000,75902000000,None,None,None,None,None,None,1619857000000,996096000000,None,18648685000000,10007078000000,None,None,None,5101673000000,8641607000000,None,83531000000,None,None,12078947000000,781172000000,None,10223428000000,-15090000000,11779357000000,4753000000,1567992500,JPY,458707000000,None,None,None,None,292188000000,440895000000,None,None,None,None,-97438000000,None,None,None,None,939000000,939000000,None,None,None,None,-6366000000,None,None,None,115458000000
44,2010Q4,74.918125,75.32828125,74.5353125,74.981875,562453.125,0.73,0.67,0.06,8.9552,pre-market,JPY,578146000000,4673113000000,4094967000000,4094967000000,99070000000,479076000000,0,479076000000,None,None,None,6491000000,None,None,None,294776000000,129668000000,65718000000,None,0,None,125800000000,420576000000,93629000000,JPY,357957000000,None,21786000000,21786000000,16819000000,None,None,75828000000,None,None,None,None,None,None,21277000000,13799000000,None,225621000000,122530000000,None,None,None,None,None,None,82111000000,None,None,None,36359000000,None,125260000000,-15444000000,129660000000,4862000000,1567920000,JPY,208999000000,None,None,None,None,294776000000,362981000000,None,None,None,None,104686000000,None,None,None,None,62720000000,62720000000,None,None,None,None,-9927000000,None,None,None,110876000000
45,2011Q1,85.44467741935483,86.06612903225808,84.87951612903225,85.60435483870968,972561.2903225806,0.74,0.54,0.2,37.037,pre-market,JPY,555375000000,4642083000000,4086708000000,4086708000000,46089000000,509286000000,10924000000,509286000000,None,None,None,6509000000,None,None,None,295556000000,41549000000,-578388000000,None,0,None,64052000000,359608000000,25398000000,JPY,29818166000000,11829755000000,2284583000000,2284583000000,1304242000000,None,17988411000000,76234000000,None,None,None,None,None,None,1225435000000,1123338000000,None,18898142000000,10790990000000,None,None,None,5951836000000,8107152000000,None,77927000000,None,None,12401056000000,2525955000000,None,10332371000000,-15241000000,11835665000000,397050000000,1567921500,JPY,589217000000,None,None,None,None,295556000000,434487000000,None,626000000,None,None,106651000000,None,None,None,None,298871000000,298871000000,None,None,None,None,40000000,None,None,None,28569000000
46,2011Q2,79.97222222222223,80.35603174603175,79.53190476190477,79.96634920634921,716028.5714285715,0.18,0.5,-0.32,-64,pre-market,JPY,304183000000,3441050000000,3136867000000,3136867000000,-107963000000,412146000000,0,412146000000,None,None,None,5381000000,None,None,None,256213000000,-80531000000,-43188000000,None,0,None,-75485000000,180728000000,1160000000,JPY,29284861000000,11610044000000,2132011000000,2132011000000,1383782000000,None,17674817000000,76420000000,None,None,None,None,None,None,1174091000000,184021000000,None,18477708000000,10787814000000,None,None,None,6055295000000,7689894000000,None,74589000000,None,None,12070138000000,874295000000,None,10241004000000,-15642000000,11742754000000,4924000000,1567890000,JPY,316351000000,None,None,None,None,256213000000,369928000000,None,None,None,510000000,-280273000000,None,None,None,None,94071000000,94071000000,None,None,None,None,-19365000000,None,None,None,2859000000
47,2011Q3,75.81,76.36796875,75.0603125,75.7140625,573507.8125,0.3326,-0.05,0.3826,765.2,pre-market,JPY,522697000000,4574872000000,4052175000000,4052175000000,75390000000,447307000000,0,447307000000,None,None,None,6402000000,None,None,None,265347000000,79128000000,-14978000000,None,0,None,93520000000,358867000000,80421000000,JPY,28387556000000,11245980000000,2076936000000,2076936000000,1429363000000,None,17141576000000,76625000000,None,None,None,None,None,None,977847000000,1280735000000,None,17806152000000,10932580000000,None,None,None,6100653000000,6873572000000,None,68677000000,None,None,11391486000000,807756000000,None,10016433000000,-16374000000,11823175000000,5154000000,1567843500,JPY,173007000000,None,None,None,None,265347000000,321752000000,None,None,None,None,9042000000,None,None,None,None,1221000000,1221000000,None,None,None,None,-9334000000,None,None,None,103474000000
48,2011Q4,65.69,66.14857142857143,65.23222222222222,65.6895238095238,526623.8095238095,0.66,0.41,0.25,60.9756,pre-market,JPY,610570000000,4865205000000,4254635000000,4254635000000,149684000000,460886000000,0,460886000000,None,None,None,3047000000,None,None,None,270275000000,198602000000,152535000000,None,0,None,178795000000,449070000000,80944000000,JPY,28761679000000,11403591000000,1533578000000,1533578000000,1465876000000,None,17358088000000,76293000000,None,None,None,None,None,None,1122657000000,275460000000,None,18158158000000,11173520000000,None,None,None,6292988000000,6984638000000,None,70207000000,None,None,11697573000000,869417000000,None,10023867000000,-16387000000,11841405000000,5158000000,1567841500,JPY,281335000000,None,None,None,None,270275000000,326710000000,None,None,None,None,161892000000,None,None,None,None,62714000000,62714000000,None,None,None,None,-3662000000,None,None,None,101723000000
49,2012Q1,78.4616129032258,78.81967741935483,78.13193548387098,78.55983870967742,530639.2580645161,0.33,0.25,0.08,32,pre-market,JPY,757639000000,5702526000000,4944887000000,4944887000000,238516000000,519123000000,9463000000,519123000000,None,None,None,8092000000,None,None,None,275995000000,235674000000,137947000000,None,0,None,221860000000,497855000000,121034000000,JPY,30650965000000,12321189000000,1679200000000,1679200000000,1622282000000,None,18329776000000,75663000000,None,None,None,None,None,None,1261371000000,1235065000000,None,19584487000000,11781574000000,None,None,None,5963269000000,7802913000000,None,73320000000,None,None,12005546000000,2666839000000,None,10550261000000,-13781000000,11917074000000,397050000000,1583408000,JPY,681742000000,None,None,None,None,275995000000,513692000000,None,None,None,None,-246008000000,None,None,None,None,1903000000,1903000000,None,None,None,None,-5087000000,None,None,None,160246000000
50,2012Q2,78.92142857142858,79.30492063492063,78.43888888888888,78.88634920634921,406071.4285714286,0.97,1.28,-0.31,-24.2188,pre-market,JPY,828741000000,5501573000000,4672832000000,4672832000000,353143000000,475598000000,0,475598000000,None,None,None,6036000000,None,None,None,253132000000,415203000000,164914000000,None,0,None,410321000000,663453000000,290347000000,JPY,30029775000000,12107624000000,1728288000000,1728288000000,1625803000000,None,17922151000000,76005000000,None,None,None,None,None,None,1330210000000,1214070000000,None,19002182000000,11503720000000,None,None,None,5941378000000,7498462000000,None,72488000000,None,None,11726627000000,962903000000,None,10510258000000,-14230000000,12112417000000,397050000000,1583403500,JPY,702691000000,None,None,None,None,253132000000,439043000000,None,None,None,None,96696000000,None,None,None,None,95004000000,95004000000,None,None,None,None,-16811000000,None,None,None,321630000000
51,2012Q3,79.47619047619048,79.83507936507937,79.10920634920635,79.51888888888888,377196.8253968254,2.3,1.97,0.33,16.7513,pre-market,JPY,829278000000,5406781000000,4577503000000,4577503000000,340607000000,488671000000,0,488671000000,None,None,None,6759000000,None,None,None,259852000000,379334000000,145932000000,None,0,None,369983000000,629835000000,257922000000,JPY,30100682000000,11961374000000,1665422000000,1665422000000,1566995000000,None,18139308000000,77440000000,None,None,None,None,None,None,1399298000000,1120622000000,None,18835408000000,11239608000000,None,None,None,5850483000000,7595800000000,None,75395000000,None,None,11725274000000,951545000000,None,10738895000000,-14575000000,12370337000000,397050000000,1583403000,JPY,536856000000,None,None,None,None,259852000000,403485000000,None,None,None,None,71675000000,None,None,None,None,1219000000,1219000000,None,None,None,None,-10727000000,None,None,None,285918000000
52,2012Q4,82.2108064516129,82.60451612903225,81.86387096774195,82.31870967741936,354688.70967741933,2.06,1.72,0.34,19.7674,pre-market,JPY,720696000000,5318752000000,4598056000000,4598056000000,124757000000,595939000000,0,595939000000,None,None,None,6190000000,None,None,None,285929000000,131249000000,67353000000,None,0,None,151101000000,437030000000,99914000000,JPY,32157040000000,12253559000000,1241499000000,1241499000000,1623827000000,None,19903481000000,73883000000,None,None,None,None,None,None,1528175000000,1228173000000,None,20341087000000,11881549000000,None,None,None,6473323000000,8459538000000,None,74141000000,None,None,12896927000000,1078748000000,None,11261783000000,-13105000000,12375236000000,397050000000,1583470000,JPY,506677000000,None,None,None,None,285929000000,500073000000,None,None,None,None,-22670000000,None,None,None,None,95004000000,95004000000,None,None,None,None,-16691000000,None,None,None,122083000000
53,2013Q1,100.22516666666667,100.72133333333333,99.72166666666666,100.28649999999999,544298.3333333334,0.78,1.2,-0.42,-35,pre-market,JPY,1044482000000,5837086000000,4792604000000,4792604000000,502381000000,542101000000,807454000000,542101000000,None,None,None,3982000000,None,None,None,306196000000,477863000000,173487000000,None,0,None,489660000000,795856000000,313980000000,JPY,35483317000000,13784890000000,1718297000000,1718297000000,1715786000000,None,21698427000000,72762000000,None,None,None,None,None,None,1552363000000,1276432000000,None,22710461000000,12912520000000,None,None,None,6793956000000,9797941000000,None,77929000000,None,None,14131780000000,2618859000000,None,12148035000000,-12034000000,12689206000000,397050000000,1584063500,JPY,705092000000,None,None,None,None,306196000000,631551000000,None,50483000000,None,None,331541000000,None,None,None,None,2018000000,2018000000,None,None,None,None,1131000000,None,None,None,353851000000
54,2013Q2,116.66171875,117.48671875,115.82796875,116.78421875,737543.75,2.15,1.76,0.39,22.1591,pre-market,JPY,1233066000000,6255319000000,5022253000000,5022253000000,663383000000,569683000000,0,569683000000,None,None,None,4584000000,None,None,None,287661000000,724163000000,210130000000,None,0,None,719270000000,1006931000000,562194000000,JPY,37168264000000,14370075000000,1526287000000,1526287000000,1863046000000,None,22798189000000,71130000000,None,None,None,None,None,None,2105523000000,1362431000000,None,23617558000000,13038161000000,None,None,None,6802581000000,10579397000000,None,79742000000,None,None,14713818000000,948802000000,None,12897538000000,-11374000000,13061354000000,397050000000,1585115000,JPY,1029338000000,None,None,None,None,287661000000,643279000000,None,None,None,None,53757000000,None,None,None,None,190046000000,190046000000,None,None,None,None,-18872000000,None,None,None,603971000000
55,2013Q3,127.13828125,127.8590625,126.4415625,127.27359375,377579.6875,0.2818,None,0,None,pre-market,JPY,1181835000000,6282166000000,5100331000000,5100331000000,592092000000,589743000000,0,589743000000,None,None,None,5154000000,None,None,None,307520000000,619362000000,227050000000,None,0,None,617269000000,924789000000,438429000000,JPY,38246709000000,14582349000000,1743303000000,1743303000000,1885416000000,None,23664360000000,72768000000,None,None,None,None,None,None,2134396000000,1388940000000,None,24231660000000,13373130000000,None,None,None,7073878000000,10858530000000,None,82692000000,None,None,15201644000000,921410000000,None,13370056000000,-11464000000,13499783000000,397050000000,1585494000,JPY,937750000000,None,None,None,None,307520000000,663642000000,None,None,None,None,520751000000,None,None,None,None,1934000000,1934000000,None,None,None,None,-19188000000,None,None,None,461165000000
